locus_tag	ftype	length_bp	gene	EC_number	COG	product
OIOMKHMC_00001	CDS	264	ruvC_1	3.1.22.4		Crossover junction endodeoxyribonuclease RuvC
OIOMKHMC_00002	CDS	408			COG0537	putative HIT-like protein
OIOMKHMC_00003	CDS	474	greA_1		COG0782	Transcription elongation factor GreA
OIOMKHMC_00004	CDS	1128				hypothetical protein
OIOMKHMC_00005	CDS	2142				hypothetical protein
OIOMKHMC_00006	tRNA	74				tRNA-Pro(ggg)
OIOMKHMC_00007	CDS	627	COQ5	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
OIOMKHMC_00008	CDS	1170				hypothetical protein
OIOMKHMC_00009	CDS	744	ppm1_1	2.4.1.-		Polyprenol monophosphomannose synthase
OIOMKHMC_00010	CDS	522				hypothetical protein
OIOMKHMC_00011	CDS	2448	btuB_1			Vitamin B12 transporter BtuB
OIOMKHMC_00012	CDS	3171	secD			Protein translocase subunit SecD
OIOMKHMC_00013	CDS	1080				hypothetical protein
OIOMKHMC_00014	CDS	732				hypothetical protein
OIOMKHMC_00015	CDS	1731				hypothetical protein
OIOMKHMC_00016	CDS	1095				hypothetical protein
OIOMKHMC_00017	CDS	1125	dnaN		COG0592	Beta sliding clamp
OIOMKHMC_00018	CDS	774	dacA	2.7.7.85	COG1624	Diadenylate cyclase
OIOMKHMC_00019	CDS	2046	btuB_2			Vitamin B12 transporter BtuB
OIOMKHMC_00020	CDS	546	rpoE		COG1595	ECF RNA polymerase sigma-E factor
OIOMKHMC_00021	CDS	783				hypothetical protein
OIOMKHMC_00022	CDS	816				hypothetical protein
OIOMKHMC_00023	CDS	1323				hypothetical protein
OIOMKHMC_00024	CDS	1104				hypothetical protein
OIOMKHMC_00025	CDS	447				IS1595 family transposase ISBaba1
OIOMKHMC_00026	CDS	561				hypothetical protein
OIOMKHMC_00027	CDS	354	trxA_1			Thioredoxin 1
OIOMKHMC_00028	CDS	630				hypothetical protein
OIOMKHMC_00029	CDS	798	sadH	1.-.-.-		Putative oxidoreductase SadH
OIOMKHMC_00030	CDS	831				hypothetical protein
OIOMKHMC_00031	CDS	1317	rhlE_1	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
OIOMKHMC_00032	CDS	486				hypothetical protein
OIOMKHMC_00033	CDS	2058				hypothetical protein
OIOMKHMC_00034	CDS	2970	parC	5.6.2.2		DNA topoisomerase 4 subunit A
OIOMKHMC_00035	CDS	465				hypothetical protein
OIOMKHMC_00036	CDS	2064				hypothetical protein
OIOMKHMC_00037	CDS	1962	yidC			Membrane protein insertase YidC
