locus_tag	ftype	length_bp	gene	EC_number	COG	product
NIIEGCIA_00001	CDS	474	rppH_1	3.6.1.-	COG0494	RNA pyrophosphohydrolase
NIIEGCIA_00002	CDS	1059	hemW		COG0635	Heme chaperone HemW
NIIEGCIA_00003	CDS	1242	argG	6.3.4.5	COG0137	Argininosuccinate synthase
NIIEGCIA_00004	CDS	756	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
NIIEGCIA_00005	CDS	270				hypothetical protein
NIIEGCIA_00006	CDS	318				hypothetical protein
NIIEGCIA_00007	CDS	108				hypothetical protein
NIIEGCIA_00008	CDS	435				hypothetical protein
NIIEGCIA_00009	CDS	1650	livQ	1.1.3.-		6'''-hydroxyparomomycin C oxidase
NIIEGCIA_00010	CDS	483				hypothetical protein
NIIEGCIA_00011	CDS	354				hypothetical protein
NIIEGCIA_00012	CDS	342				hypothetical protein
NIIEGCIA_00013	CDS	852	tyrC	1.3.1.43		Cyclohexadienyl dehydrogenase
NIIEGCIA_00014	CDS	483	smpB		COG0691	SsrA-binding protein
NIIEGCIA_00015	CDS	393	rnhB	3.1.26.4	COG0164	Ribonuclease HII
NIIEGCIA_00016	CDS	1722	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
NIIEGCIA_00017	tRNA	84				tRNA-Tyr(gta)
NIIEGCIA_00018	CDS	198				hypothetical protein
NIIEGCIA_00019	CDS	561				hypothetical protein
NIIEGCIA_00020	CDS	672	dehH2	3.8.1.3		Haloacetate dehalogenase H-2
NIIEGCIA_00021	CDS	654	resA_1			Thiol-disulfide oxidoreductase ResA
NIIEGCIA_00022	CDS	750				hypothetical protein
NIIEGCIA_00023	CDS	597				hypothetical protein
NIIEGCIA_00024	CDS	429			COG2703	Bacteriohemerythrin
NIIEGCIA_00025	CDS	420	bdbC			disulfide formation protein
NIIEGCIA_00026	CDS	648				hypothetical protein
NIIEGCIA_00027	CDS	570	resA_2			Thiol-disulfide oxidoreductase ResA
NIIEGCIA_00028	CDS	414				hypothetical protein
NIIEGCIA_00029	CDS	675				hypothetical protein
NIIEGCIA_00030	CDS	1284	merA	1.16.1.1		Mercuric reductase
NIIEGCIA_00031	CDS	276				Ferredoxin, 2Fe-2s
NIIEGCIA_00032	CDS	381	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
NIIEGCIA_00033	CDS	318			COG0718	Nucleoid-associated protein
NIIEGCIA_00034	CDS	870				hypothetical protein
NIIEGCIA_00035	CDS	744				hypothetical protein
NIIEGCIA_00036	CDS	609				hypothetical protein
NIIEGCIA_00037	CDS	513				hypothetical protein
NIIEGCIA_00038	CDS	216				hypothetical protein
NIIEGCIA_00039	CDS	918	yrbG		COG0530	Inner membrane protein YrbG
NIIEGCIA_00040	CDS	429	ybeY	3.1.-.-		Endoribonuclease YbeY
NIIEGCIA_00041	CDS	657	cusR		COG0745	Transcriptional regulatory protein CusR
NIIEGCIA_00042	CDS	771	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
NIIEGCIA_00043	CDS	882	gppA	3.6.1.40		Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase
NIIEGCIA_00044	CDS	327				hypothetical protein
NIIEGCIA_00045	CDS	1164	trmB	2.1.1.33		tRNA (guanine-N(7)-)-methyltransferase
NIIEGCIA_00046	CDS	663	ftsE		COG2884	Cell division ATP-binding protein FtsE
NIIEGCIA_00047	CDS	807				hypothetical protein
NIIEGCIA_00048	CDS	1878	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
NIIEGCIA_00049	CDS	969	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
NIIEGCIA_00050	CDS	1287	aroA1	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase 1
NIIEGCIA_00051	CDS	324				hypothetical protein
NIIEGCIA_00052	CDS	1692	lldP		COG1620	L-lactate permease
NIIEGCIA_00053	CDS	456				hypothetical protein
NIIEGCIA_00054	CDS	459				hypothetical protein
NIIEGCIA_00055	CDS	1278	uvrB_1			UvrABC system protein B
NIIEGCIA_00056	CDS	240				hypothetical protein
NIIEGCIA_00057	CDS	489	wbiB	5.1.3.25		dTDP-L-rhamnose 4-epimerase
NIIEGCIA_00058	CDS	198				hypothetical protein
NIIEGCIA_00059	CDS	1071	dnaN		COG0592	Beta sliding clamp
NIIEGCIA_00060	CDS	1134				hypothetical protein
NIIEGCIA_00061	CDS	1287				hypothetical protein
NIIEGCIA_00062	CDS	759				hypothetical protein
NIIEGCIA_00063	CDS	318				hypothetical protein
NIIEGCIA_00064	CDS	426				hypothetical protein
NIIEGCIA_00065	CDS	225				hypothetical protein
NIIEGCIA_00066	CDS	417	fhuE		COG4773	FhuE receptor
NIIEGCIA_00067	CDS	684	mprA_1		COG0745	Response regulator MprA
NIIEGCIA_00068	CDS	1722				hypothetical protein
NIIEGCIA_00069	CDS	279				hypothetical protein
NIIEGCIA_00070	CDS	498				hypothetical protein
NIIEGCIA_00071	CDS	1563				hypothetical protein
NIIEGCIA_00072	CDS	312				hypothetical protein
NIIEGCIA_00073	CDS	2070	fyuA		COG1629	Pesticin receptor
NIIEGCIA_00074	CDS	1713				hypothetical protein
NIIEGCIA_00075	CDS	435				hypothetical protein
NIIEGCIA_00076	CDS	789				hypothetical protein
NIIEGCIA_00077	CDS	882	rhaS_1			HTH-type transcriptional activator RhaS
NIIEGCIA_00078	CDS	1113	lysN	2.6.1.39	COG1167	2-aminoadipate transaminase
NIIEGCIA_00079	CDS	1665				hypothetical protein
NIIEGCIA_00080	CDS	330	fixL_1	2.7.13.3		Sensor protein FixL
NIIEGCIA_00081	CDS	1497	rssB_1			Regulator of RpoS
NIIEGCIA_00082	CDS	1104	rssB_2			Regulator of RpoS
NIIEGCIA_00083	CDS	153				hypothetical protein
NIIEGCIA_00084	CDS	384				hypothetical protein
NIIEGCIA_00085	CDS	1134	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
NIIEGCIA_00086	CDS	2622	mltF_1	4.2.2.-		Membrane-bound lytic murein transglycosylase F
NIIEGCIA_00087	CDS	249				hypothetical protein
NIIEGCIA_00088	CDS	1944	ccsA			Cytochrome c biogenesis protein CcsA
NIIEGCIA_00089	CDS	1389		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
NIIEGCIA_00090	CDS	999	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
NIIEGCIA_00091	CDS	159				hypothetical protein
NIIEGCIA_00092	CDS	588	xerH		COG0582	Tyrosine recombinase XerH
NIIEGCIA_00093	CDS	279				hypothetical protein
NIIEGCIA_00094	CDS	414				hypothetical protein
NIIEGCIA_00095	CDS	1470	prlC	3.4.24.70	COG0339	Oligopeptidase A
NIIEGCIA_00096	CDS	1437	sufB		COG0719	FeS cluster assembly protein SufB
NIIEGCIA_00097	CDS	390				hypothetical protein
NIIEGCIA_00098	CDS	1026	lysS	6.1.1.6	COG1190	Lysine--tRNA ligase
NIIEGCIA_00099	CDS	1266	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
NIIEGCIA_00100	CDS	1020				hypothetical protein
NIIEGCIA_00101	CDS	1125	ispDF		COG0245	Bifunctional enzyme IspD/IspF
NIIEGCIA_00102	CDS	885		5.4.99.-	COG0564	putative RNA pseudouridine synthase
NIIEGCIA_00103	CDS	969				hypothetical protein
NIIEGCIA_00104	CDS	201	rpmE		COG0254	50S ribosomal protein L31
NIIEGCIA_00105	CDS	816	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
NIIEGCIA_00106	CDS	579	yigZ		COG1739	IMPACT family member YigZ
NIIEGCIA_00107	CDS	1017				hypothetical protein
