locus_tag	ftype	length_bp	gene	EC_number	COG	product
GDIBHMAK_00001	CDS	1932				hypothetical protein
GDIBHMAK_00002	CDS	1194				hypothetical protein
GDIBHMAK_00003	CDS	789				hypothetical protein
GDIBHMAK_00004	CDS	1839				hypothetical protein
GDIBHMAK_00005	CDS	615		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
GDIBHMAK_00006	CDS	1332	yajR		COG0477	Inner membrane transport protein YajR
GDIBHMAK_00007	CDS	939	msrA	1.8.4.11		Peptide methionine sulfoxide reductase MsrA
GDIBHMAK_00008	CDS	1068			COG3177	putative protein
GDIBHMAK_00009	CDS	1602	ycf3			Photosystem I assembly protein Ycf3
GDIBHMAK_00010	CDS	228				hypothetical protein
GDIBHMAK_00011	CDS	999				hypothetical protein
GDIBHMAK_00012	CDS	507	aroK	2.7.1.71	COG0703	Shikimate kinase
GDIBHMAK_00013	CDS	243				hypothetical protein
GDIBHMAK_00014	CDS	1326	yeeO		COG0534	putative FMN/FAD exporter YeeO
GDIBHMAK_00015	CDS	333				hypothetical protein
GDIBHMAK_00016	CDS	573	purN	2.1.2.2		Phosphoribosylglycinamide formyltransferase
GDIBHMAK_00017	CDS	2196	topA	5.6.2.1	COG0550	DNA topoisomerase 1
GDIBHMAK_00018	CDS	852	bioB	2.8.1.6	COG0502	Biotin synthase
GDIBHMAK_00019	CDS	1149				hypothetical protein
GDIBHMAK_00020	CDS	1590				hypothetical protein
GDIBHMAK_00021	CDS	252				hypothetical protein
GDIBHMAK_00022	CDS	1275	eno	4.2.1.11	COG0148	Enolase
GDIBHMAK_00023	CDS	867	mqnD	4.1.-.-	COG2107	1,4-dihydroxy-6-naphtoate synthase
GDIBHMAK_00024	CDS	777	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
GDIBHMAK_00025	CDS	549				hypothetical protein
GDIBHMAK_00026	CDS	573				hypothetical protein
GDIBHMAK_00027	CDS	435				hypothetical protein
GDIBHMAK_00028	CDS	570				hypothetical protein
GDIBHMAK_00029	CDS	1344				hypothetical protein
GDIBHMAK_00030	CDS	333				hypothetical protein
GDIBHMAK_00031	CDS	516	tpx	1.11.1.15	COG2077	Thiol peroxidase
GDIBHMAK_00032	CDS	768				hypothetical protein
GDIBHMAK_00033	CDS	1188				hypothetical protein
GDIBHMAK_00034	CDS	2355	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
GDIBHMAK_00035	CDS	2583				hypothetical protein
GDIBHMAK_00036	CDS	426				hypothetical protein
GDIBHMAK_00037	CDS	714				hypothetical protein
GDIBHMAK_00038	CDS	696				hypothetical protein
GDIBHMAK_00039	CDS	648	ppa_1	3.6.1.1		Inorganic pyrophosphatase
GDIBHMAK_00040	CDS	567				hypothetical protein
GDIBHMAK_00041	CDS	474				hypothetical protein
GDIBHMAK_00042	CDS	333				hypothetical protein
GDIBHMAK_00043	CDS	873	rmlA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase
GDIBHMAK_00044	CDS	840	gtaB	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
GDIBHMAK_00045	CDS	1221	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
GDIBHMAK_00046	CDS	1386	algC	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
GDIBHMAK_00047	CDS	1020	lnpD	5.1.3.2		UDP-glucose 4-epimerase
GDIBHMAK_00048	CDS	282				hypothetical protein
GDIBHMAK_00049	CDS	2424	copA	7.2.2.8	COG2217	Copper-exporting P-type ATPase
GDIBHMAK_00050	CDS	390				hypothetical protein
GDIBHMAK_00051	CDS	1329	rho	3.6.4.-	COG1158	Transcription termination factor Rho
GDIBHMAK_00052	CDS	798	murI	5.1.1.3		Glutamate racemase
GDIBHMAK_00053	CDS	618				hypothetical protein
