locus_tag	ftype	length_bp	gene	EC_number	COG	product
GLIMHMFF_00001	CDS	1434				hypothetical protein
GLIMHMFF_00002	CDS	1902				hypothetical protein
GLIMHMFF_00003	tRNA	75				tRNA-Arg(ccg)
GLIMHMFF_00004	CDS	630				hypothetical protein
GLIMHMFF_00005	CDS	156				hypothetical protein
GLIMHMFF_00006	CDS	312	cutA		COG1324	Divalent-cation tolerance protein CutA
GLIMHMFF_00007	CDS	204				hypothetical protein
GLIMHMFF_00008	CDS	699	pta_1	2.3.1.8	COG0280	Phosphate acetyltransferase
GLIMHMFF_00009	CDS	1164	pta_2	2.3.1.8	COG0280	Phosphate acetyltransferase
GLIMHMFF_00010	CDS	1308				hypothetical protein
GLIMHMFF_00011	CDS	534	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
GLIMHMFF_00012	CDS	2019	ftsH	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
GLIMHMFF_00013	CDS	1269	lysN_1	2.6.1.39	COG1167	2-aminoadipate transaminase
GLIMHMFF_00014	CDS	213				hypothetical protein
GLIMHMFF_00015	CDS	2646				hypothetical protein
GLIMHMFF_00016	CDS	384				hypothetical protein
GLIMHMFF_00017	CDS	1266				hypothetical protein
GLIMHMFF_00018	CDS	1146	moaA_1			GTP 3',8-cyclase
GLIMHMFF_00019	CDS	573				hypothetical protein
GLIMHMFF_00020	CDS	984	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
GLIMHMFF_00021	CDS	3699	gltB_1	1.4.7.1		Ferredoxin-dependent glutamate synthase 1
GLIMHMFF_00022	CDS	1479	gltB_2	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
GLIMHMFF_00023	CDS	495				hypothetical protein
GLIMHMFF_00024	CDS	717				hypothetical protein
GLIMHMFF_00025	CDS	999				hypothetical protein
GLIMHMFF_00026	CDS	534				hypothetical protein
GLIMHMFF_00027	CDS	465				hypothetical protein
GLIMHMFF_00028	CDS	690	devR_1		COG2197	DNA-binding transcriptional activator DevR/DosR
GLIMHMFF_00029	CDS	282	liaS	2.7.13.3	COG4585	Sensor histidine kinase LiaS
GLIMHMFF_00030	CDS	936	fcl	1.1.1.271	COG0451	GDP-L-fucose synthase
GLIMHMFF_00031	CDS	1461	hsrA			putative transport protein HsrA
GLIMHMFF_00032	CDS	303				hypothetical protein
GLIMHMFF_00033	CDS	486	tyrC	1.3.1.43		Cyclohexadienyl dehydrogenase
GLIMHMFF_00034	CDS	1347	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
GLIMHMFF_00035	CDS	663	cmk	2.7.4.25	COG0283	Cytidylate kinase
GLIMHMFF_00036	CDS	657	aas_1		COG0204	Bifunctional protein Aas
GLIMHMFF_00037	CDS	966	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
GLIMHMFF_00038	CDS	675	glmU	2.7.7.23		Bifunctional protein GlmU
GLIMHMFF_00039	CDS	1137		3.6.-.-	COG1703	putative GTPase
GLIMHMFF_00040	CDS	237	bhbA	5.4.99.2		Methylmalonyl-CoA mutase
GLIMHMFF_00041	CDS	642	hprK	2.7.11.-		HPr kinase/phosphorylase
GLIMHMFF_00042	CDS	159				hypothetical protein
GLIMHMFF_00043	CDS	945				hypothetical protein
GLIMHMFF_00044	CDS	633	sodA1	1.15.1.1	COG0605	Superoxide dismutase [Mn] 1
GLIMHMFF_00045	CDS	1251	tolB			Tol-Pal system protein TolB
GLIMHMFF_00046	CDS	1080	apbC		COG0489	Iron-sulfur cluster carrier protein
GLIMHMFF_00047	CDS	150				hypothetical protein
GLIMHMFF_00048	CDS	249				hypothetical protein
GLIMHMFF_00049	CDS	168				hypothetical protein
GLIMHMFF_00050	CDS	1359	dacA	2.7.7.85		Diadenylate cyclase
GLIMHMFF_00051	CDS	378	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3, chloroplastic
GLIMHMFF_00052	CDS	1050				hypothetical protein
GLIMHMFF_00053	CDS	1881	dnaG	2.7.7.-		DNA primase
GLIMHMFF_00054	CDS	1806	sigA		COG0568	RNA polymerase sigma factor SigA
GLIMHMFF_00055	CDS	369				hypothetical protein
GLIMHMFF_00056	CDS	249	tatA_1			Sec-independent protein translocase protein TatA
GLIMHMFF_00057	CDS	2304	kefB			Glutathione-regulated potassium-efflux system protein KefB
GLIMHMFF_00058	CDS	1017	mreB			Cell shape-determining protein MreB
GLIMHMFF_00059	CDS	840				hypothetical protein
GLIMHMFF_00060	CDS	528				hypothetical protein
GLIMHMFF_00061	CDS	570				hypothetical protein
GLIMHMFF_00062	CDS	801	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
GLIMHMFF_00063	CDS	774				hypothetical protein
GLIMHMFF_00064	tRNA	77				tRNA-His(gtg)
GLIMHMFF_00065	CDS	657	rpe	5.1.3.1		Ribulose-phosphate 3-epimerase
GLIMHMFF_00066	CDS	552				hypothetical protein
GLIMHMFF_00067	CDS	1617				hypothetical protein
GLIMHMFF_00068	CDS	1071	phnT		COG3842	Putative 2-aminoethylphosphonate import ATP-binding protein PhnT
GLIMHMFF_00069	CDS	576	hpt_1	2.4.2.8		Hypoxanthine-guanine phosphoribosyltransferase
GLIMHMFF_00070	CDS	225				hypothetical protein
GLIMHMFF_00071	CDS	498				hypothetical protein
GLIMHMFF_00072	CDS	552				hypothetical protein
GLIMHMFF_00073	CDS	555	tadA	3.5.4.33		tRNA-specific adenosine deaminase
GLIMHMFF_00074	CDS	270	infA			Translation initiation factor IF-1
GLIMHMFF_00075	CDS	930	xerD_1		COG4974	Tyrosine recombinase XerD
GLIMHMFF_00076	CDS	1908	purF	2.4.2.14		Amidophosphoribosyltransferase
GLIMHMFF_00077	CDS	525				hypothetical protein
GLIMHMFF_00078	CDS	1107	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
GLIMHMFF_00079	CDS	969	msrP_1	1.8.5.-	COG2041	Protein-methionine-sulfoxide reductase catalytic subunit MsrP
GLIMHMFF_00080	CDS	234				hypothetical protein
GLIMHMFF_00081	CDS	1383				hypothetical protein
GLIMHMFF_00082	CDS	915	dsbD_1	1.8.1.8		Thiol:disulfide interchange protein DsbD
GLIMHMFF_00083	CDS	753				hypothetical protein
GLIMHMFF_00084	CDS	840				hypothetical protein
GLIMHMFF_00085	CDS	93				hypothetical protein
GLIMHMFF_00086	CDS	249				hypothetical protein
GLIMHMFF_00087	CDS	225				hypothetical protein
GLIMHMFF_00088	CDS	792				hypothetical protein
GLIMHMFF_00089	CDS	825	uxuB_1	1.-.-.-	COG1028	putative oxidoreductase UxuB
GLIMHMFF_00090	CDS	1284				hypothetical protein
GLIMHMFF_00091	CDS	2673				hypothetical protein
GLIMHMFF_00092	CDS	1101	rhaT		COG0697	L-rhamnose-proton symporter
