locus_tag	ftype	length_bp	gene	EC_number	COG	product
IMPPNAIM_00001	CDS	1716				hypothetical protein
IMPPNAIM_00002	CDS	582				hypothetical protein
IMPPNAIM_00003	CDS	819	nlpD			Murein hydrolase activator NlpD
IMPPNAIM_00004	CDS	996	rpoS			RNA polymerase sigma factor RpoS
IMPPNAIM_00005	CDS	435	ybgC	3.1.2.-	COG0824	Acyl-CoA thioesterase YbgC
IMPPNAIM_00006	CDS	702	tolQ_1		COG0811	Tol-Pal system protein TolQ
IMPPNAIM_00007	CDS	438	exbD		COG0848	Biopolymer transport protein ExbD
IMPPNAIM_00008	CDS	882				hypothetical protein
IMPPNAIM_00009	CDS	1320	tolB_1		COG0823	Tol-Pal system protein TolB
IMPPNAIM_00010	CDS	528	pal_1			Peptidoglycan-associated lipoprotein
IMPPNAIM_00011	CDS	726	cpoB_1		COG1729	Cell division coordinator CpoB
IMPPNAIM_00012	CDS	654	queE_1	4.3.99.3		7-carboxy-7-deazaguanine synthase
IMPPNAIM_00013	CDS	681	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
IMPPNAIM_00014	CDS	225				hypothetical protein
IMPPNAIM_00015	CDS	564	tsaC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
IMPPNAIM_00016	CDS	2334	topA	5.6.2.1		DNA topoisomerase 1
IMPPNAIM_00017	CDS	477	smg			Protein Smg
IMPPNAIM_00018	CDS	1134				hypothetical protein
IMPPNAIM_00019	CDS	1047				hypothetical protein
IMPPNAIM_00020	CDS	504	def_1	3.5.1.88	COG0242	Peptide deformylase
IMPPNAIM_00021	CDS	954	fmt_1	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
IMPPNAIM_00022	CDS	1302	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
IMPPNAIM_00023	CDS	654				hypothetical protein
IMPPNAIM_00024	CDS	2241	walK	2.7.13.3		Sensor protein kinase WalK
IMPPNAIM_00025	CDS	1383	zraR_1		COG2204	Transcriptional regulatory protein ZraR
IMPPNAIM_00026	CDS	1377	trkA		COG0569	Trk system potassium uptake protein TrkA
IMPPNAIM_00027	CDS	1452	trkH_1		COG0168	Trk system potassium uptake protein TrkH
IMPPNAIM_00028	CDS	570				hypothetical protein
IMPPNAIM_00029	CDS	579				hypothetical protein
IMPPNAIM_00030	CDS	786				hypothetical protein
IMPPNAIM_00031	CDS	1110	moaA_1			GTP 3',8-cyclase
IMPPNAIM_00032	CDS	285				hypothetical protein
IMPPNAIM_00033	CDS	741				hypothetical protein
IMPPNAIM_00034	CDS	1494				hypothetical protein
IMPPNAIM_00035	CDS	1293				hypothetical protein
IMPPNAIM_00036	CDS	246				hypothetical protein
IMPPNAIM_00037	CDS	825	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
IMPPNAIM_00038	CDS	735	salL	2.5.1.94	COG1912	Adenosyl-chloride synthase
IMPPNAIM_00039	CDS	156	rpmG		COG0267	50S ribosomal protein L33
IMPPNAIM_00040	CDS	237	rpmB		COG0227	50S ribosomal protein L28
IMPPNAIM_00041	CDS	3453	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
IMPPNAIM_00042	CDS	465				hypothetical protein
IMPPNAIM_00043	CDS	822				hypothetical protein
IMPPNAIM_00044	CDS	759	kdsB	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
IMPPNAIM_00045	CDS	183				hypothetical protein
