locus_tag	ftype	length_bp	gene	EC_number	COG	product
KLHGIHOD_00001	CDS	447	yfdH	2.4.1.-	COG0463	Prophage bactoprenol glucosyl transferase 
KLHGIHOD_00002	CDS	1242	fabF_1	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
KLHGIHOD_00003	CDS	243	acpP_1			Acyl carrier protein
KLHGIHOD_00004	CDS	762	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
KLHGIHOD_00005	CDS	945	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
KLHGIHOD_00006	CDS	615				hypothetical protein
KLHGIHOD_00007	CDS	438	epsG		COG2165	Type II secretion system protein G
KLHGIHOD_00008	CDS	540				hypothetical protein
KLHGIHOD_00009	CDS	543				hypothetical protein
KLHGIHOD_00010	CDS	1875				hypothetical protein
KLHGIHOD_00011	CDS	852	sseB	2.8.1.1	COG2897	Putative thiosulfate sulfurtransferase SseB
KLHGIHOD_00012	CDS	1629	choD	1.1.3.6	COG2303	Cholesterol oxidase
KLHGIHOD_00013	CDS	2157	yjcS	3.1.6.-	COG2015	Putative alkyl/aryl-sulfatase YjcS
KLHGIHOD_00014	CDS	1395	oprM_1		COG1538	Outer membrane protein OprM
KLHGIHOD_00015	CDS	339	bepG			Efflux pump membrane transporter BepG
KLHGIHOD_00016	CDS	513	ftsI	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase FtsI
KLHGIHOD_00017	CDS	1482	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
KLHGIHOD_00018	CDS	1377	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
KLHGIHOD_00019	CDS	1086	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
KLHGIHOD_00020	CDS	1368	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
KLHGIHOD_00021	CDS	1182	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
