locus_tag	ftype	length_bp	gene	EC_number	COG	product
HEKAHNLM_00001	CDS	642				hypothetical protein
HEKAHNLM_00002	CDS	654				hypothetical protein
HEKAHNLM_00003	CDS	1368		3.5.1.4	COG0154	Amidase
HEKAHNLM_00004	CDS	234				hypothetical protein
HEKAHNLM_00005	tRNA	71				tRNA-Cys(gca)
HEKAHNLM_00006	CDS	507				hypothetical protein
HEKAHNLM_00007	CDS	1254				hypothetical protein
HEKAHNLM_00008	CDS	174	secE		COG2443	Protein translocase subunit SecE
HEKAHNLM_00009	CDS	453				hypothetical protein
HEKAHNLM_00010	CDS	996				hypothetical protein
HEKAHNLM_00011	CDS	465				hypothetical protein
HEKAHNLM_00012	CDS	1134	dnaG	2.7.7.-	COG0358	DNA primase DnaG
HEKAHNLM_00013	CDS	762				hypothetical protein
HEKAHNLM_00014	CDS	1029	frvX	3.4.11.-	COG1363	Tetrahedral aminopeptidase
HEKAHNLM_00015	CDS	753	pcn		COG0592	DNA polymerase sliding clamp
HEKAHNLM_00016	CDS	708				hypothetical protein
HEKAHNLM_00017	CDS	1068				hypothetical protein
HEKAHNLM_00018	CDS	219				hypothetical protein
HEKAHNLM_00019	CDS	660	rnhB	3.1.26.4	COG0164	Ribonuclease HII
HEKAHNLM_00020	CDS	447	rppH	3.6.1.-		RNA pyrophosphohydrolase
HEKAHNLM_00021	CDS	312				hypothetical protein
HEKAHNLM_00022	CDS	759			COG1082	putative protein
HEKAHNLM_00023	CDS	1473				hypothetical protein
HEKAHNLM_00024	CDS	1179	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
HEKAHNLM_00025	CDS	756				Iron-sulfur cluster carrier protein
HEKAHNLM_00026	CDS	687				hypothetical protein
HEKAHNLM_00027	CDS	699				hypothetical protein
HEKAHNLM_00028	CDS	621				hypothetical protein
HEKAHNLM_00029	CDS	528	vat		COG0464	VCP-like ATPase
HEKAHNLM_00030	CDS	363	rps8e		COG2007	30S ribosomal protein S8e
HEKAHNLM_00031	CDS	90				hypothetical protein
HEKAHNLM_00032	CDS	3321	polC	2.7.7.7	COG1933	DNA polymerase II large subunit
HEKAHNLM_00033	CDS	687	rps4e		COG1471	30S ribosomal protein S4e
HEKAHNLM_00034	CDS	795				hypothetical protein
HEKAHNLM_00035	CDS	417				hypothetical protein
HEKAHNLM_00036	CDS	1104	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
HEKAHNLM_00037	CDS	1800	rpoB1	2.7.7.6		DNA-directed RNA polymerase subunit B'
HEKAHNLM_00038	CDS	1479	rpoB2	2.7.7.6		DNA-directed RNA polymerase subunit B''
HEKAHNLM_00039	CDS	243	rpoH	2.7.7.6	COG2012	DNA-directed RNA polymerase subunit H
HEKAHNLM_00040	CDS	948				hypothetical protein
HEKAHNLM_00041	CDS	354				hypothetical protein
HEKAHNLM_00042	CDS	1083		1.3.7.11	COG0644	Digeranylgeranylglycerophospholipid reductase
HEKAHNLM_00043	CDS	2130				hypothetical protein
HEKAHNLM_00044	CDS	1416				hypothetical protein
HEKAHNLM_00045	CDS	630				hypothetical protein
HEKAHNLM_00046	CDS	1242				hypothetical protein
HEKAHNLM_00047	CDS	825				hypothetical protein
HEKAHNLM_00048	CDS	828				hypothetical protein
HEKAHNLM_00049	CDS	1707	secD			Protein translocase subunit SecD
HEKAHNLM_00050	CDS	729		2.5.1.41	COG1646	Geranylgeranylglyceryl phosphate synthase
HEKAHNLM_00051	rRNA	112				5S ribosomal RNA
HEKAHNLM_00052	CDS	432			COG0198	50S ribosomal protein L24
HEKAHNLM_00053	CDS	375				hypothetical protein
HEKAHNLM_00054	CDS	921	rpl3		COG0087	50S ribosomal protein L3
HEKAHNLM_00055	CDS	723			COG1136	putative ABC transporter ATP-binding protein
HEKAHNLM_00056	CDS	1194				hypothetical protein
HEKAHNLM_00057	CDS	1221				hypothetical protein
HEKAHNLM_00058	CDS	1359				hypothetical protein
HEKAHNLM_00059	CDS	1194	fadI	2.3.1.16		3-ketoacyl-CoA thiolase
HEKAHNLM_00060	CDS	540	rpoE	2.7.7.6	COG1095	DNA-directed RNA polymerase subunit E
HEKAHNLM_00061	CDS	708	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
HEKAHNLM_00062	CDS	2115				hypothetical protein
HEKAHNLM_00063	CDS	1125	eno	4.2.1.11	COG0148	Enolase
HEKAHNLM_00064	CDS	480				hypothetical protein
HEKAHNLM_00065	CDS	285				hypothetical protein
HEKAHNLM_00066	CDS	1860	rnj_1	3.1.-.-		Ribonuclease J
HEKAHNLM_00067	CDS	456			COG0184	30S ribosomal protein S15
HEKAHNLM_00068	CDS	1473	dbpA	3.6.4.13		ATP-dependent RNA helicase DbpA
HEKAHNLM_00069	CDS	930	hldD	5.1.3.20		ADP-L-glycero-D-manno-heptose-6-epimerase
HEKAHNLM_00070	CDS	198				hypothetical protein
HEKAHNLM_00071	CDS	741				hypothetical protein
HEKAHNLM_00072	CDS	576	tmk_1	2.7.4.9		Thymidylate kinase
HEKAHNLM_00073	CDS	597				hypothetical protein
HEKAHNLM_00074	CDS	480				hypothetical protein
HEKAHNLM_00075	CDS	345				hypothetical protein
HEKAHNLM_00076	CDS	1095	rfcL		COG0470	Replication factor C large subunit
HEKAHNLM_00077	CDS	420			COG1371	Protein archease
HEKAHNLM_00078	CDS	315				hypothetical protein
HEKAHNLM_00079	CDS	1488				hypothetical protein
HEKAHNLM_00080	CDS	486				hypothetical protein
HEKAHNLM_00081	CDS	474				hypothetical protein
HEKAHNLM_00082	CDS	708				hypothetical protein
HEKAHNLM_00083	CDS	144				hypothetical protein
HEKAHNLM_00084	CDS	1269				hypothetical protein
HEKAHNLM_00085	CDS	345				hypothetical protein
HEKAHNLM_00086	CDS	696				hypothetical protein
HEKAHNLM_00087	CDS	1095				hypothetical protein
HEKAHNLM_00088	CDS	177				hypothetical protein
HEKAHNLM_00089	CDS	1173				hypothetical protein
HEKAHNLM_00090	CDS	309				hypothetical protein
HEKAHNLM_00091	CDS	435				hypothetical protein
HEKAHNLM_00092	CDS	423				hypothetical protein
HEKAHNLM_00093	CDS	906				hypothetical protein
HEKAHNLM_00094	CDS	543				hypothetical protein
HEKAHNLM_00095	CDS	567				hypothetical protein
HEKAHNLM_00096	CDS	501				hypothetical protein
HEKAHNLM_00097	CDS	318				hypothetical protein
HEKAHNLM_00098	CDS	414			COG2147	50S ribosomal protein L19e
HEKAHNLM_00099	CDS	1086				hypothetical protein
HEKAHNLM_00100	CDS	423			COG0048	30S ribosomal protein S12
HEKAHNLM_00101	CDS	390	nusA			Transcription termination/antitermination protein NusA
HEKAHNLM_00102	CDS	279				hypothetical protein
HEKAHNLM_00103	CDS	1068	rpoA2	2.7.7.6		DNA-directed RNA polymerase subunit A''
HEKAHNLM_00104	CDS	2385	rpoA1	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit A'
HEKAHNLM_00105	CDS	669		2.7.4.26	COG1608	Isopentenyl phosphate kinase
HEKAHNLM_00106	CDS	582				hypothetical protein
HEKAHNLM_00107	CDS	618				hypothetical protein
HEKAHNLM_00108	CDS	894	lysS	6.1.1.6	COG1384	Lysine--tRNA ligase
HEKAHNLM_00109	CDS	1491	pheS_1	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
HEKAHNLM_00110	CDS	288				hypothetical protein
HEKAHNLM_00111	CDS	1587	metG_1	6.1.1.10	COG0073	Methionine--tRNA ligase
HEKAHNLM_00112	CDS	1482				hypothetical protein
HEKAHNLM_00113	CDS	291				hypothetical protein
HEKAHNLM_00114	CDS	717				hypothetical protein
HEKAHNLM_00115	CDS	1032	arnB	2.6.1.87		UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
HEKAHNLM_00116	CDS	804				hypothetical protein
HEKAHNLM_00117	CDS	504				hypothetical protein
HEKAHNLM_00118	CDS	1296				hypothetical protein
HEKAHNLM_00119	CDS	729				hypothetical protein
HEKAHNLM_00120	CDS	1029	noc			Nucleoid occlusion protein
HEKAHNLM_00121	CDS	165				hypothetical protein
HEKAHNLM_00122	CDS	216				hypothetical protein
HEKAHNLM_00123	CDS	246				hypothetical protein
HEKAHNLM_00124	CDS	417				hypothetical protein
HEKAHNLM_00125	CDS	624	pcm	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
HEKAHNLM_00126	CDS	165				hypothetical protein
HEKAHNLM_00127	CDS	246				hypothetical protein
HEKAHNLM_00128	CDS	237				hypothetical protein
HEKAHNLM_00129	CDS	1929	acsA	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
HEKAHNLM_00130	CDS	1395				hypothetical protein
HEKAHNLM_00131	CDS	654	trkA		COG0569	Trk system potassium uptake protein TrkA 
HEKAHNLM_00132	CDS	996				hypothetical protein
HEKAHNLM_00133	CDS	546	tdk	2.7.1.21		Thymidine kinase
HEKAHNLM_00134	CDS	1143	OLA1			Obg-like ATPase 1
HEKAHNLM_00135	CDS	303				hypothetical protein
HEKAHNLM_00136	CDS	708				hypothetical protein
HEKAHNLM_00137	CDS	189			COG2053	30S ribosomal protein S28e
HEKAHNLM_00138	CDS	3069				hypothetical protein
HEKAHNLM_00139	CDS	1629	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
HEKAHNLM_00140	CDS	1269	pheS_2	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
HEKAHNLM_00141	CDS	1707	infB		COG0532	putative translation initiation factor IF-2
HEKAHNLM_00142	CDS	867				hypothetical protein
HEKAHNLM_00143	CDS	909				hypothetical protein
HEKAHNLM_00144	CDS	867		1.2.7.11		2-oxoacid:ferredoxin oxidoreductase subunit beta
HEKAHNLM_00145	CDS	1644		1.2.7.11		2-oxoacid:ferredoxin oxidoreductase subunit alpha
HEKAHNLM_00146	CDS	1596		2.1.1.-	COG1964	7,8-dihydro-6-hydroxymethylpterin dimethyltransferase
HEKAHNLM_00147	CDS	414				hypothetical protein
HEKAHNLM_00148	CDS	291				hypothetical protein
HEKAHNLM_00149	CDS	282				hypothetical protein
HEKAHNLM_00150	CDS	741				hypothetical protein
HEKAHNLM_00151	tRNA	85				tRNA-Leu(aag)
HEKAHNLM_00152	CDS	444				hypothetical protein
HEKAHNLM_00153	CDS	339	pth	3.1.1.29	COG1990	Peptidyl-tRNA hydrolase
HEKAHNLM_00154	CDS	720	dphB	2.1.1.98	COG1798	Diphthine synthase
HEKAHNLM_00155	CDS	513				hypothetical protein
HEKAHNLM_00156	CDS	234				hypothetical protein
HEKAHNLM_00157	CDS	399				hypothetical protein
HEKAHNLM_00158	CDS	648				hypothetical protein
HEKAHNLM_00159	CDS	1461				hypothetical protein
HEKAHNLM_00160	CDS	831				hypothetical protein
HEKAHNLM_00161	CDS	930				hypothetical protein
HEKAHNLM_00162	CDS	549				hypothetical protein
HEKAHNLM_00163	CDS	366				hypothetical protein
HEKAHNLM_00164	CDS	333				hypothetical protein
HEKAHNLM_00165	CDS	882	rnz	3.1.26.11	COG1234	Ribonuclease Z
HEKAHNLM_00166	CDS	642	xpf		COG1948	3'-flap repair endonuclease Xpf
