locus_tag	ftype	length_bp	gene	EC_number	COG	product
FANIGGNJ_00001	CDS	213				hypothetical protein
FANIGGNJ_00002	CDS	1278	wbpA	1.1.1.136	COG0677	UDP-N-acetyl-D-glucosamine 6-dehydrogenase
FANIGGNJ_00003	CDS	1335	tuaD	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase TuaD
FANIGGNJ_00004	CDS	375	folK_1	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
FANIGGNJ_00005	CDS	1176	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
FANIGGNJ_00006	CDS	588				hypothetical protein
FANIGGNJ_00007	CDS	768	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
FANIGGNJ_00008	CDS	1215				hypothetical protein
FANIGGNJ_00009	CDS	354				hypothetical protein
FANIGGNJ_00010	CDS	324				hypothetical protein
FANIGGNJ_00011	CDS	507				hypothetical protein
FANIGGNJ_00012	CDS	702				hypothetical protein
FANIGGNJ_00013	CDS	609	cobC	3.1.3.73	COG0406	Adenosylcobalamin/alpha-ribazole phosphatase
FANIGGNJ_00014	CDS	1671	rssB			Regulator of RpoS
FANIGGNJ_00015	CDS	393	phoP_1		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
FANIGGNJ_00016	CDS	1284	fixL	2.7.13.3		Sensor protein FixL
FANIGGNJ_00017	CDS	810				hypothetical protein
FANIGGNJ_00018	CDS	471				hypothetical protein
FANIGGNJ_00019	CDS	396				hypothetical protein
FANIGGNJ_00020	CDS	1011				hypothetical protein
FANIGGNJ_00021	CDS	1305				hypothetical protein
FANIGGNJ_00022	CDS	2619				hypothetical protein
FANIGGNJ_00023	CDS	2154	pgl_1	3.1.1.31		6-phosphogluconolactonase
FANIGGNJ_00024	CDS	2667	rapA	3.6.4.-	COG0553	RNA polymerase-associated protein RapA
FANIGGNJ_00025	CDS	648				hypothetical protein
FANIGGNJ_00026	CDS	246				hypothetical protein
FANIGGNJ_00027	CDS	792	suhB	3.1.3.25	COG0483	Inositol-1-monophosphatase
FANIGGNJ_00028	CDS	1020				hypothetical protein
FANIGGNJ_00029	CDS	273	ycgL		COG3100	Protein YcgL
FANIGGNJ_00030	CDS	606	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
FANIGGNJ_00031	CDS	2274	rlmL		COG0116	Ribosomal RNA large subunit methyltransferase K/L
FANIGGNJ_00032	CDS	729	trmO	2.1.1.-	COG1720	tRNA (adenine(37)-N6)-methyltransferase
FANIGGNJ_00033	CDS	495	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
FANIGGNJ_00034	CDS	4833				hypothetical protein
FANIGGNJ_00035	CDS	603	ftsN			Cell division protein FtsN
FANIGGNJ_00036	CDS	531	argS	6.1.1.19		Arginine--tRNA ligase
FANIGGNJ_00037	CDS	231				hypothetical protein
FANIGGNJ_00038	CDS	585				hypothetical protein
FANIGGNJ_00039	CDS	612				hypothetical protein
FANIGGNJ_00040	CDS	795				hypothetical protein
FANIGGNJ_00041	CDS	462				hypothetical protein
FANIGGNJ_00042	CDS	1107				hypothetical protein
FANIGGNJ_00043	CDS	1065				hypothetical protein
FANIGGNJ_00044	CDS	2685				hypothetical protein
FANIGGNJ_00045	CDS	1251	sucC_1	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
FANIGGNJ_00046	CDS	849				hypothetical protein
FANIGGNJ_00047	CDS	255	fdx_1		COG1145	Ferredoxin
FANIGGNJ_00048	CDS	480	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
FANIGGNJ_00049	CDS	234				hypothetical protein
FANIGGNJ_00050	CDS	282				hypothetical protein
FANIGGNJ_00051	CDS	1173	IMPDH_1	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
FANIGGNJ_00052	CDS	303				hypothetical protein
FANIGGNJ_00053	CDS	846	dnrC	2.1.1.288		Aklanonic acid methyltransferase DnrC
FANIGGNJ_00054	CDS	321	cbpM			Chaperone modulatory protein CbpM
FANIGGNJ_00055	CDS	396	cbpA		COG2214	Curved DNA-binding protein
FANIGGNJ_00056	CDS	168				hypothetical protein
