locus_tag	ftype	length_bp	gene	EC_number	COG	product
FAACLLEO_00001	CDS	468				hypothetical protein
FAACLLEO_00002	CDS	375				hypothetical protein
FAACLLEO_00003	CDS	228	tusA		COG0425	Sulfur carrier protein TusA
FAACLLEO_00004	CDS	396				hypothetical protein
FAACLLEO_00005	CDS	282				hypothetical protein
FAACLLEO_00006	CDS	276				hypothetical protein
FAACLLEO_00007	CDS	1458	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
FAACLLEO_00008	CDS	513				putative protein
FAACLLEO_00009	CDS	126				hypothetical protein
FAACLLEO_00010	CDS	1398	ahcY	3.3.1.1		Adenosylhomocysteinase
FAACLLEO_00011	CDS	975				hypothetical protein
FAACLLEO_00012	CDS	204				hypothetical protein
FAACLLEO_00013	CDS	654	rutR_1		COG1309	HTH-type transcriptional regulator RutR
FAACLLEO_00014	CDS	837	bauA_1	2.6.1.18	COG0161	Beta-alanine--pyruvate aminotransferase
FAACLLEO_00015	CDS	135				hypothetical protein
FAACLLEO_00016	CDS	465				hypothetical protein
FAACLLEO_00017	CDS	600				hypothetical protein
FAACLLEO_00018	CDS	189				hypothetical protein
FAACLLEO_00019	CDS	309				hypothetical protein
FAACLLEO_00020	CDS	483				hypothetical protein
FAACLLEO_00021	CDS	108				hypothetical protein
FAACLLEO_00022	CDS	1140	dgdA	4.1.1.64		2,2-dialkylglycine decarboxylase
FAACLLEO_00023	CDS	348				hypothetical protein
FAACLLEO_00024	CDS	186				hypothetical protein
FAACLLEO_00025	CDS	399		2.7.7.-		A-adding tRNA nucleotidyltransferase
FAACLLEO_00026	CDS	762				hypothetical protein
FAACLLEO_00027	CDS	1050	nadA	2.5.1.72	COG0379	Quinolinate synthase A
FAACLLEO_00028	CDS	330				hypothetical protein
FAACLLEO_00029	CDS	477	lsrD			Autoinducer 2 import system permease protein LsrD
FAACLLEO_00030	CDS	1329	hpsN	1.1.1.308		Sulfopropanediol 3-dehydrogenase
FAACLLEO_00031	CDS	117				hypothetical protein
FAACLLEO_00032	CDS	765	gno_1	1.1.1.-		Gluconate 5-dehydrogenase
FAACLLEO_00033	CDS	114				hypothetical protein
