locus_tag	ftype	length_bp	gene	EC_number	COG	product
OHNIJAOI_00001	CDS	1059	ttuA_1	2.8.1.-	COG0037	tRNA-5-methyluridine(54) 2-sulfurtransferase
OHNIJAOI_00002	tRNA	77				tRNA-Val(tac)
OHNIJAOI_00003	CDS	411				hypothetical protein
OHNIJAOI_00004	CDS	573	rpoE1	2.7.7.6	COG1095	DNA-directed RNA polymerase subunit E'
OHNIJAOI_00005	CDS	186	spt4		COG2093	Transcription elongation factor Spt4
OHNIJAOI_00006	CDS	537		2.7.1.-	COG1909	GTP-dependent dephospho-CoA kinase
OHNIJAOI_00007	CDS	219				hypothetical protein
OHNIJAOI_00008	CDS	1347				hypothetical protein
OHNIJAOI_00009	CDS	192				Ferredoxin
OHNIJAOI_00010	CDS	1041				hypothetical protein
OHNIJAOI_00011	CDS	1206		2.3.1.-	COG1243	tRNA uridine(34) acetyltransferase
OHNIJAOI_00012	CDS	582	fixB_1			Protein FixB
OHNIJAOI_00013	CDS	879				hypothetical protein
OHNIJAOI_00014	CDS	219				hypothetical protein
OHNIJAOI_00015	CDS	288				hypothetical protein
OHNIJAOI_00016	CDS	264			COG2451	50S ribosomal protein L35Ae
OHNIJAOI_00017	CDS	924	mptN_1	6.3.2.33	COG0189	Tetrahydromethanopterin:alpha-L-glutamate ligase
OHNIJAOI_00018	CDS	162				hypothetical protein
OHNIJAOI_00019	CDS	675				hypothetical protein
OHNIJAOI_00020	CDS	570				hypothetical protein
OHNIJAOI_00021	CDS	588				hypothetical protein
OHNIJAOI_00022	CDS	612	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
OHNIJAOI_00023	CDS	678	ulaG	3.1.1.-		L-ascorbate-6-phosphate lactonase UlaG
OHNIJAOI_00024	CDS	339				hypothetical protein
OHNIJAOI_00025	CDS	309	nth	4.2.99.18		Endonuclease III
OHNIJAOI_00026	CDS	198				hypothetical protein
OHNIJAOI_00027	CDS	771	dtd3	3.1.1.96		D-aminoacyl-tRNA deacylase
OHNIJAOI_00028	CDS	180				hypothetical protein
OHNIJAOI_00029	CDS	525				hypothetical protein
OHNIJAOI_00030	CDS	231				hypothetical protein
OHNIJAOI_00031	CDS	93				hypothetical protein
OHNIJAOI_00032	CDS	240				hypothetical protein
OHNIJAOI_00033	CDS	705	acdBI_1	6.2.1.13	COG1042	Acetate--CoA ligase [ADP-forming] I subunit beta
OHNIJAOI_00034	CDS	459				hypothetical protein
OHNIJAOI_00035	CDS	1773				hypothetical protein
OHNIJAOI_00036	CDS	90				hypothetical protein
OHNIJAOI_00037	CDS	984	ruvB	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
OHNIJAOI_00038	CDS	126				hypothetical protein
OHNIJAOI_00039	CDS	327				hypothetical protein
OHNIJAOI_00040	CDS	165				hypothetical protein
OHNIJAOI_00041	CDS	1056	idsA	2.5.1.-	COG0142	Short chain isoprenyl diphosphate synthase
OHNIJAOI_00042	CDS	1029				hypothetical protein
OHNIJAOI_00043	CDS	1002				hypothetical protein
OHNIJAOI_00044	CDS	1197				hypothetical protein
OHNIJAOI_00045	CDS	471	ard1	2.3.1.255	COG0456	N-alpha-acetyltransferase
OHNIJAOI_00046	CDS	663				hypothetical protein
