locus_tag	ftype	length_bp	gene	EC_number	COG	product
LMACJMEB_00001	CDS	450	ywlF	5.3.1.-	COG0698	Putative sugar phosphate isomerase YwlF
LMACJMEB_00002	CDS	1239	fabF	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
LMACJMEB_00003	CDS	237	acpP_1		COG0236	Acyl carrier protein
LMACJMEB_00004	CDS	750	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
LMACJMEB_00005	CDS	1014	carE	1.3.1.108	COG2025	Caffeyl-CoA reductase-Etf complex subunit CarE
LMACJMEB_00006	CDS	783	carD_1	1.3.1.108	COG2086	Caffeyl-CoA reductase-Etf complex subunit CarD
LMACJMEB_00007	CDS	1170	acdA	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
LMACJMEB_00008	CDS	966	tolB		COG0823	Tol-Pal system protein TolB
LMACJMEB_00009	CDS	834				hypothetical protein
LMACJMEB_00010	CDS	555	tolQ_1			Tol-Pal system protein TolQ
LMACJMEB_00011	CDS	405	tolR			Tol-Pal system protein TolR
LMACJMEB_00012	CDS	693				hypothetical protein
LMACJMEB_00013	CDS	663	pabA	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
LMACJMEB_00014	CDS	1485	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
LMACJMEB_00015	CDS	1203	pdxJ	2.6.99.2		Pyridoxine 5'-phosphate synthase
LMACJMEB_00016	CDS	822	panC	6.3.2.1	COG0414	Pantothenate synthetase
LMACJMEB_00017	CDS	894				hypothetical protein
LMACJMEB_00018	CDS	210				hypothetical protein
LMACJMEB_00019	CDS	768				hypothetical protein
LMACJMEB_00020	CDS	1077	cimA	2.3.1.182	COG0119	(R)-citramalate synthase
LMACJMEB_00021	CDS	924	fenF	2.3.1.39		Malonyl CoA-acyl carrier protein transacylase
LMACJMEB_00022	CDS	432	gcvH			Glycine cleavage system H protein
LMACJMEB_00023	CDS	825	moaA_1	4.1.99.22		GTP 3',8-cyclase
LMACJMEB_00024	CDS	816	tpx	1.11.1.15		Thiol peroxidase
LMACJMEB_00025	CDS	1140	braC		COG0683	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
LMACJMEB_00026	CDS	873	livH_1		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
LMACJMEB_00027	CDS	951				hypothetical protein
LMACJMEB_00028	tRNA	97				tRNA-Leu(cag)
LMACJMEB_00029	CDS	120				hypothetical protein
LMACJMEB_00030	CDS	363	dksA_1		COG1734	RNA polymerase-binding transcription factor DksA
LMACJMEB_00031	CDS	474	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
LMACJMEB_00032	CDS	1113	dnaJ_1		COG0484	Chaperone protein DnaJ
LMACJMEB_00033	CDS	270	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
LMACJMEB_00034	CDS	225	nfuA		COG0316	Fe/S biogenesis protein NfuA
LMACJMEB_00035	CDS	3675				hypothetical protein
LMACJMEB_00036	CDS	1659	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
LMACJMEB_00037	CDS	240				hypothetical protein
LMACJMEB_00038	CDS	336				hypothetical protein
LMACJMEB_00039	CDS	423				hypothetical protein
LMACJMEB_00040	CDS	432				hypothetical protein
LMACJMEB_00041	CDS	660	tal	2.2.1.2	COG0176	Transaldolase
LMACJMEB_00042	CDS	1215	argG	6.3.4.5	COG0137	Argininosuccinate synthase
LMACJMEB_00043	CDS	984	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
LMACJMEB_00044	CDS	669	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
LMACJMEB_00045	CDS	1257	ahcY	3.3.1.1	COG0499	Adenosylhomocysteinase
LMACJMEB_00046	CDS	1158	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
LMACJMEB_00047	CDS	894				hypothetical protein
LMACJMEB_00048	CDS	465	fkpB	5.2.1.8	COG1047	FKBP-type 16 kDa peptidyl-prolyl cis-trans isomerase
LMACJMEB_00049	CDS	2001	uvrB			UvrABC system protein B
LMACJMEB_00050	CDS	1098	cbiD	2.1.1.195	COG1903	Cobalt-precorrin-5B C(1)-methyltransferase
LMACJMEB_00051	CDS	642	cbiC	5.4.99.60	COG2082	Cobalt-precorrin-8 methylmutase
LMACJMEB_00052	CDS	1050		3.5.1.-	COG0123	Histone deacetylase-like amidohydrolase
LMACJMEB_00053	CDS	639				hypothetical protein
LMACJMEB_00054	CDS	909				hypothetical protein
LMACJMEB_00055	CDS	945	rgtE	2.4.1.-	COG0463	Dodecaprenyl-phosphate galacturonate synthase
LMACJMEB_00056	CDS	1305				hypothetical protein
LMACJMEB_00057	CDS	681	cmk	2.7.4.25	COG0283	Cytidylate kinase
LMACJMEB_00058	CDS	1089	hisC	2.6.1.9		Histidinol-phosphate aminotransferase
LMACJMEB_00059	CDS	867				hypothetical protein
LMACJMEB_00060	CDS	1374	ctpA	3.4.21.102	COG0793	Carboxy-terminal processing protease CtpA
LMACJMEB_00061	CDS	1173				hypothetical protein
LMACJMEB_00062	CDS	873				hypothetical protein
LMACJMEB_00063	CDS	666	ftsE		COG2884	Cell division ATP-binding protein FtsE
LMACJMEB_00064	CDS	474	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
LMACJMEB_00065	CDS	1110	phoR	2.7.13.3	COG0642	Alkaline phosphatase synthesis sensor protein PhoR
LMACJMEB_00066	CDS	858	rssB_1			Regulator of RpoS
LMACJMEB_00067	CDS	156	hisB_1	4.2.1.19		Imidazoleglycerol-phosphate dehydratase
LMACJMEB_00068	CDS	639				hypothetical protein
LMACJMEB_00069	CDS	1326	rkpK	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
LMACJMEB_00070	CDS	657	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
LMACJMEB_00071	CDS	921	trxB_1	1.8.1.9	COG0492	Thioredoxin reductase
LMACJMEB_00072	CDS	195	yacG			DNA gyrase inhibitor YacG
LMACJMEB_00073	CDS	927				hypothetical protein
LMACJMEB_00074	CDS	390				hypothetical protein
LMACJMEB_00075	CDS	606				hypothetical protein
LMACJMEB_00076	CDS	486				hypothetical protein
LMACJMEB_00077	CDS	369				hypothetical protein
LMACJMEB_00078	CDS	741	rsxB_1	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
LMACJMEB_00079	CDS	795	bchB	1.3.7.7		Light-independent protochlorophyllide reductase subunit B
LMACJMEB_00080	CDS	594				hypothetical protein
LMACJMEB_00081	CDS	699	anr			Transcriptional activator protein Anr
LMACJMEB_00082	CDS	906				hypothetical protein
LMACJMEB_00083	CDS	1224	uvrA_1			UvrABC system protein A
LMACJMEB_00084	CDS	363	tyrA		COG0287	T-protein
LMACJMEB_00085	CDS	2112	pcrA	3.6.4.12	COG0210	ATP-dependent DNA helicase PcrA
LMACJMEB_00086	CDS	225				hypothetical protein
LMACJMEB_00087	CDS	369				hypothetical protein
LMACJMEB_00088	CDS	948				hypothetical protein
LMACJMEB_00089	CDS	582	gmhA	5.3.1.28	COG0279	Phosphoheptose isomerase
LMACJMEB_00090	CDS	198				hypothetical protein
LMACJMEB_00091	CDS	708	ubiE	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
LMACJMEB_00092	CDS	939	tri1	3.2.2.19	COG1397	ADP-ribosylarginine hydrolase Tri1
LMACJMEB_00093	CDS	975			COG2220	putative protein
LMACJMEB_00094	CDS	1896	menF	5.4.4.2		Isochorismate synthase MenF
LMACJMEB_00095	CDS	612				hypothetical protein
LMACJMEB_00096	CDS	528				hypothetical protein
LMACJMEB_00097	CDS	1062				hypothetical protein
LMACJMEB_00098	CDS	645				hypothetical protein
LMACJMEB_00099	CDS	888	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
LMACJMEB_00100	CDS	2334				hypothetical protein
LMACJMEB_00101	CDS	387				Response regulator receiver protein
LMACJMEB_00102	CDS	246				hypothetical protein
LMACJMEB_00103	CDS	1227	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
LMACJMEB_00104	CDS	741	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
LMACJMEB_00105	CDS	603	gmk	2.7.4.8	COG0194	Guanylate kinase
LMACJMEB_00106	CDS	708	secY		COG0201	Protein translocase subunit SecY
LMACJMEB_00107	CDS	645	adk	2.7.4.3		Adenylate kinase
LMACJMEB_00108	CDS	792	map	3.4.11.18	COG0024	Methionine aminopeptidase 1
LMACJMEB_00109	CDS	240	infA		COG0361	Translation initiation factor IF-1
LMACJMEB_00110	CDS	375	rpsM		COG0099	30S ribosomal protein S13
LMACJMEB_00111	CDS	393	rpsK			30S ribosomal protein S11
LMACJMEB_00112	CDS	633	rpsD		COG0522	30S ribosomal protein S4
LMACJMEB_00113	CDS	1017	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
LMACJMEB_00114	CDS	690				hypothetical protein
LMACJMEB_00115	CDS	1089				hypothetical protein
LMACJMEB_00116	CDS	1083	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
LMACJMEB_00117	CDS	456				hypothetical protein
LMACJMEB_00118	CDS	1113	rsxB_2	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
LMACJMEB_00119	CDS	894	pstC		COG0573	Phosphate transport system permease protein PstC
LMACJMEB_00120	CDS	858	pstA		COG0581	Phosphate transport system permease protein PstA
LMACJMEB_00121	CDS	768	pstB3	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
LMACJMEB_00122	CDS	1356				hypothetical protein
LMACJMEB_00123	CDS	615	mqnB	3.2.2.26		Futalosine hydrolase
LMACJMEB_00124	CDS	846	mqnD	4.1.-.-	COG2107	1,4-dihydroxy-6-naphtoate synthase
LMACJMEB_00125	CDS	732	tolQ_2		COG0811	Tol-Pal system protein TolQ
LMACJMEB_00126	CDS	1200	trpB_1	4.2.1.20	COG0133	Tryptophan synthase beta chain
LMACJMEB_00127	CDS	816	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
LMACJMEB_00128	CDS	474				hypothetical protein
LMACJMEB_00129	CDS	927	rsmF	2.1.1.178		Ribosomal RNA small subunit methyltransferase F
LMACJMEB_00130	CDS	669	yqaB	3.1.3.-	COG0637	Fructose-1-phosphate phosphatase YqaB
LMACJMEB_00131	CDS	282				hypothetical protein
LMACJMEB_00132	CDS	387				hypothetical protein
LMACJMEB_00133	CDS	660				hypothetical protein
LMACJMEB_00134	CDS	999	thyX	2.1.1.148		Flavin-dependent thymidylate synthase
LMACJMEB_00135	CDS	444	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
LMACJMEB_00136	CDS	1719				hypothetical protein
LMACJMEB_00137	CDS	1287				hypothetical protein
LMACJMEB_00138	CDS	2202	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
LMACJMEB_00139	CDS	1059	mqnC	1.21.98.1	COG1060	Cyclic dehypoxanthine futalosine synthase
LMACJMEB_00140	CDS	1215	dadD	3.5.4.31		5'-deoxyadenosine deaminase
LMACJMEB_00141	CDS	687				hypothetical protein
LMACJMEB_00142	CDS	606				hypothetical protein
LMACJMEB_00143	CDS	240	csrA		COG1551	Translational regulator CsrA
LMACJMEB_00144	CDS	495	fliW		COG1699	Flagellar assembly factor FliW
LMACJMEB_00145	CDS	765	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
LMACJMEB_00146	CDS	489	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
LMACJMEB_00147	CDS	1866				hypothetical protein
LMACJMEB_00148	CDS	291	groS		COG0234	10 kDa chaperonin
LMACJMEB_00149	CDS	1620	groL1		COG0459	60 kDa chaperonin 1
LMACJMEB_00150	CDS	771				hypothetical protein
LMACJMEB_00151	CDS	315	cutA		COG1324	Divalent-cation tolerance protein CutA
LMACJMEB_00152	CDS	447				hypothetical protein
LMACJMEB_00153	CDS	549	scpB		COG1386	Segregation and condensation protein B 
LMACJMEB_00154	CDS	591				hypothetical protein
LMACJMEB_00155	CDS	729	dsbC_1		COG1651	putative thiol:disulfide interchange protein DsbC
LMACJMEB_00156	CDS	1152		2.6.1.51	COG0075	Serine-pyruvate aminotransferase
LMACJMEB_00157	CDS	1584	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
LMACJMEB_00158	tRNA	92				tRNA-Ser(gct)
LMACJMEB_00159	CDS	459				hypothetical protein
LMACJMEB_00160	CDS	1395	cusC		COG1538	Cation efflux system protein CusC
LMACJMEB_00161	CDS	1149	mdtE			Multidrug resistance protein MdtE
LMACJMEB_00162	CDS	651				hypothetical protein
LMACJMEB_00163	CDS	750				hypothetical protein
LMACJMEB_00164	CDS	954	oppD		COG0444	Oligopeptide transport ATP-binding protein OppD
LMACJMEB_00165	CDS	984	dppB		COG0601	Dipeptide transport system permease protein DppB
LMACJMEB_00166	CDS	825	gsiD		COG1173	Glutathione transport system permease protein GsiD
LMACJMEB_00167	CDS	441	hspA		COG0071	Spore protein SP21
LMACJMEB_00168	CDS	600	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
LMACJMEB_00169	CDS	2052	fusA_1		COG0480	Elongation factor G
LMACJMEB_00170	CDS	1395	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
LMACJMEB_00171	CDS	2184	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
LMACJMEB_00172	CDS	1068	mmpA	3.4.24.-	COG0750	Metalloprotease MmpA
LMACJMEB_00173	CDS	666	bioD	6.3.3.3		ATP-dependent dethiobiotin synthetase BioD
LMACJMEB_00174	CDS	735				hypothetical protein
LMACJMEB_00175	CDS	468	rplO			50S ribosomal protein L15
LMACJMEB_00176	CDS	189	rpmD			50S ribosomal protein L30
LMACJMEB_00177	CDS	522	rpsE		COG0098	30S ribosomal protein S5
LMACJMEB_00178	CDS	381	rplR		COG0256	50S ribosomal protein L18
LMACJMEB_00179	CDS	1281	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
LMACJMEB_00180	CDS	534	aroL	2.7.1.71		Shikimate kinase 2
LMACJMEB_00181	CDS	1044				hypothetical protein
LMACJMEB_00182	CDS	1125	fdhF	1.17.1.9	COG0243	Formate dehydrogenase H
LMACJMEB_00183	CDS	2454	napA_1	1.9.6.1		Periplasmic nitrate reductase
LMACJMEB_00184	CDS	195				hypothetical protein
LMACJMEB_00185	CDS	822	mscS		COG0668	Small-conductance mechanosensitive channel
LMACJMEB_00186	CDS	1041	recA		COG0468	Protein RecA
