locus_tag	ftype	length_bp	gene	EC_number	COG	product
FJMLFNHG_00001	CDS	1206	lpd3	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase 3
FJMLFNHG_00002	CDS	1227	bcr			Bicyclomycin resistance protein
FJMLFNHG_00003	CDS	144				hypothetical protein
FJMLFNHG_00004	CDS	870		3.-.-.-		putative metallo-hydrolase
FJMLFNHG_00005	CDS	1311	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
FJMLFNHG_00006	CDS	549	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
FJMLFNHG_00007	CDS	603	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
FJMLFNHG_00008	CDS	630	hisH	4.3.2.10		Imidazole glycerol phosphate synthase subunit HisH
FJMLFNHG_00009	CDS	546				hypothetical protein
FJMLFNHG_00010	CDS	741	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
FJMLFNHG_00011	CDS	759	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
FJMLFNHG_00012	CDS	342	hisE	3.6.1.31	COG0140	Phosphoribosyl-ATP pyrophosphatase
FJMLFNHG_00013	CDS	360			COG0537	putative HIT-like protein
FJMLFNHG_00014	CDS	987	RBKS_1	2.7.1.15		Ribokinase
FJMLFNHG_00015	CDS	105				hypothetical protein
FJMLFNHG_00016	CDS	402				hypothetical protein
FJMLFNHG_00017	CDS	642	nth	4.2.99.18	COG0177	Endonuclease III
FJMLFNHG_00018	CDS	300				hypothetical protein
FJMLFNHG_00019	CDS	1152	fadD	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
FJMLFNHG_00020	CDS	270	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
FJMLFNHG_00021	CDS	903		2.5.1.10		Farnesyl diphosphate synthase
FJMLFNHG_00022	CDS	1929	dxs_1	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
FJMLFNHG_00023	CDS	744	tlyA	2.1.1.226	COG1189	16S/23S rRNA (cytidine-2'-O)-methyltransferase TlyA
FJMLFNHG_00024	CDS	1260	rlmD	2.1.1.190	COG2265	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
FJMLFNHG_00025	CDS	276	hupB		COG0776	DNA-binding protein HRm
