locus_tag	ftype	length_bp	gene	EC_number	COG	product
PCFBJIMP_00001	CDS	1701				hypothetical protein
PCFBJIMP_00002	CDS	282				hypothetical protein
PCFBJIMP_00003	CDS	1104				hypothetical protein
PCFBJIMP_00004	CDS	138				hypothetical protein
PCFBJIMP_00005	CDS	144				hypothetical protein
PCFBJIMP_00006	CDS	129				hypothetical protein
PCFBJIMP_00007	CDS	372				hypothetical protein
PCFBJIMP_00008	CDS	708	miaB	2.8.4.3		tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
PCFBJIMP_00009	CDS	1278				hypothetical protein
PCFBJIMP_00010	CDS	810				hypothetical protein
PCFBJIMP_00011	CDS	213				hypothetical protein
PCFBJIMP_00012	CDS	123				hypothetical protein
PCFBJIMP_00013	CDS	636	speE	2.5.1.16		Polyamine aminopropyltransferase
PCFBJIMP_00014	CDS	519	coaW	2.7.1.33		Type II pantothenate kinase
PCFBJIMP_00015	CDS	723	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
PCFBJIMP_00016	CDS	522	hisH	3.5.1.2		Imidazole glycerol phosphate synthase subunit HisH
PCFBJIMP_00017	CDS	462	hisB	4.2.1.19	COG0131	Imidazoleglycerol-phosphate dehydratase
PCFBJIMP_00018	CDS	1179				hypothetical protein
PCFBJIMP_00019	CDS	1266				hypothetical protein
PCFBJIMP_00020	CDS	390				hypothetical protein
PCFBJIMP_00021	CDS	1047				hypothetical protein
PCFBJIMP_00022	CDS	951				hypothetical protein
PCFBJIMP_00023	CDS	834				hypothetical protein
PCFBJIMP_00024	CDS	1002				hypothetical protein
PCFBJIMP_00025	CDS	468				hypothetical protein
PCFBJIMP_00026	CDS	315				hypothetical protein
PCFBJIMP_00027	CDS	261				hypothetical protein
PCFBJIMP_00028	CDS	495	emtA	4.2.2.-		Endo-type membrane-bound lytic murein transglycosylase A
PCFBJIMP_00029	CDS	177				hypothetical protein
PCFBJIMP_00030	CDS	1041				hypothetical protein
PCFBJIMP_00031	CDS	231				hypothetical protein
PCFBJIMP_00032	CDS	501				hypothetical protein
PCFBJIMP_00033	CDS	381				hypothetical protein
PCFBJIMP_00034	CDS	228				hypothetical protein
PCFBJIMP_00035	CDS	303				hypothetical protein
PCFBJIMP_00036	CDS	1005				hypothetical protein
PCFBJIMP_00037	CDS	1185	xad_1	4.2.1.82		D-xylonate dehydratase
PCFBJIMP_00038	CDS	333				hypothetical protein
PCFBJIMP_00039	CDS	663				hypothetical protein
PCFBJIMP_00040	CDS	453			COG1522	putative HTH-type transcriptional regulator
PCFBJIMP_00041	CDS	180	lysW			Alpha-aminoadipate/glutamate carrier protein LysW
PCFBJIMP_00042	CDS	252				hypothetical protein
PCFBJIMP_00043	CDS	621				hypothetical protein
PCFBJIMP_00044	CDS	219				hypothetical protein
PCFBJIMP_00045	CDS	1305				hypothetical protein
PCFBJIMP_00046	CDS	639				hypothetical protein
PCFBJIMP_00047	CDS	1134			COG0370	Fe(2+) transporter FeoB
PCFBJIMP_00048	CDS	1050		1.1.1.374	COG0673	UDP-N-acetylglucosamine 3-dehydrogenase
PCFBJIMP_00049	CDS	357				hypothetical protein
PCFBJIMP_00050	CDS	231				hypothetical protein
