locus_tag	ftype	length_bp	gene	EC_number	COG	product
LOKCBCMN_00001	CDS	549	atpH		COG0712	ATP synthase subunit delta
LOKCBCMN_00002	CDS	471	atpF		COG0711	ATP synthase subunit b
LOKCBCMN_00003	CDS	234	atpE		COG0636	ATP synthase subunit c
LOKCBCMN_00004	CDS	831	atpB		COG0356	ATP synthase subunit a
LOKCBCMN_00005	CDS	357				hypothetical protein
LOKCBCMN_00006	CDS	1662	recN		COG0497	DNA repair protein RecN
LOKCBCMN_00007	CDS	819	nadK	2.7.1.23	COG0061	NAD kinase
LOKCBCMN_00008	CDS	546	grpE		COG0576	Protein GrpE
LOKCBCMN_00009	CDS	306				hypothetical protein
LOKCBCMN_00010	CDS	420				hypothetical protein
LOKCBCMN_00011	CDS	450	ybgC	3.1.2.-	COG0824	Acyl-CoA thioester hydrolase YbgC
LOKCBCMN_00012	CDS	1026	ruvB_1	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
LOKCBCMN_00013	CDS	1260	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
LOKCBCMN_00014	CDS	1092	prfA		COG0216	Peptide chain release factor RF1
LOKCBCMN_00015	CDS	504	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
LOKCBCMN_00016	CDS	360				hypothetical protein
LOKCBCMN_00017	CDS	900	garR_1	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
LOKCBCMN_00018	CDS	1269				hypothetical protein
LOKCBCMN_00019	CDS	1194	dddP_1	4.4.1.3	COG0006	Dimethlysulfonioproprionate lyase DddP
LOKCBCMN_00020	tRNA	77				tRNA-Asp(gtc)
LOKCBCMN_00021	CDS	945		1.1.1.384		dTDP-3,4-didehydro-2,6-dideoxy-alpha-D-glucose 3-reductase
LOKCBCMN_00022	CDS	1845	ppiD	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase D
LOKCBCMN_00023	CDS	792	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
LOKCBCMN_00024	CDS	489	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
LOKCBCMN_00025	CDS	558				hypothetical protein
LOKCBCMN_00026	CDS	1689	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
LOKCBCMN_00027	CDS	666				hypothetical protein
LOKCBCMN_00028	CDS	1149				hypothetical protein
LOKCBCMN_00029	CDS	1470				hypothetical protein
LOKCBCMN_00030	CDS	1128				hypothetical protein
LOKCBCMN_00031	CDS	1893	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
LOKCBCMN_00032	CDS	282				hypothetical protein
LOKCBCMN_00033	CDS	582	rutE	1.1.1.298	COG0778	putative malonic semialdehyde reductase RutE
LOKCBCMN_00034	CDS	339		3.9.1.-	COG0537	Purine nucleoside phosphoramidase
LOKCBCMN_00035	CDS	2238	parC	5.6.2.2	COG0188	DNA topoisomerase 4 subunit A
LOKCBCMN_00036	CDS	792	folE2	3.5.4.16	COG1469	GTP cyclohydrolase FolE2
LOKCBCMN_00037	CDS	1056	aroG	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive
LOKCBCMN_00038	CDS	2574	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
LOKCBCMN_00039	CDS	1005	ctaA	1.3.-.-		Heme A synthase
LOKCBCMN_00040	CDS	774	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
LOKCBCMN_00041	CDS	714	ispU	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
LOKCBCMN_00042	CDS	822	cdsA	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
LOKCBCMN_00043	CDS	1191	dxr	1.1.1.267		1-deoxy-D-xylulose 5-phosphate reductoisomerase
