locus_tag	ftype	length_bp	gene	EC_number	COG	product
JFHKNCAN_00001	CDS	1074	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
JFHKNCAN_00002	CDS	573	gmhB	3.1.3.82	COG0241	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
JFHKNCAN_00003	CDS	657				hypothetical protein
JFHKNCAN_00004	CDS	1113	pglJ_1	2.4.1.291	COG0438	N-acetylgalactosamine-N,N'-diacetylbacillosaminyl-diphospho-undecaprenol 4-alpha-N-acetylgalactosaminyltransferase
JFHKNCAN_00005	CDS	411	pglJ_2	2.4.1.291	COG0438	N-acetylgalactosamine-N,N'-diacetylbacillosaminyl-diphospho-undecaprenol 4-alpha-N-acetylgalactosaminyltransferase
JFHKNCAN_00006	CDS	1659				hypothetical protein
JFHKNCAN_00007	CDS	2160				hypothetical protein
JFHKNCAN_00008	CDS	1221				hypothetical protein
JFHKNCAN_00009	CDS	516				hypothetical protein
JFHKNCAN_00010	CDS	123				hypothetical protein
JFHKNCAN_00011	CDS	813		1.10.3.-	COG1496	Polyphenol oxidase
JFHKNCAN_00012	CDS	531	pepQ	3.4.13.9	COG0006	Xaa-Pro dipeptidase
JFHKNCAN_00013	CDS	1368				hypothetical protein
JFHKNCAN_00014	CDS	1284	pmbA	3.4.-.-	COG0312	Metalloprotease PmbA
JFHKNCAN_00015	CDS	1029	mltG	4.2.2.-	COG1559	Endolytic murein transglycosylase
JFHKNCAN_00016	CDS	918	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
JFHKNCAN_00017	CDS	657	nth_1	4.2.99.18		Endonuclease III
JFHKNCAN_00018	CDS	1152	bcd_1	1.3.8.1	COG1960	Acyl-CoA dehydrogenase, short-chain specific
JFHKNCAN_00019	CDS	408		2.1.3.1	COG4799	Methylmalonyl-CoA carboxyltransferase 12S subunit
JFHKNCAN_00020	CDS	1836				hypothetical protein
JFHKNCAN_00021	CDS	969				hypothetical protein
JFHKNCAN_00022	CDS	399				hypothetical protein
JFHKNCAN_00023	CDS	843				hypothetical protein
JFHKNCAN_00024	CDS	1341	atoC_1		COG2204	Regulatory protein AtoC
JFHKNCAN_00025	CDS	408	flgB		COG1815	Flagellar basal body rod protein FlgB
JFHKNCAN_00026	CDS	423	flgC		COG1558	Flagellar basal-body rod protein FlgC
JFHKNCAN_00027	CDS	291	fliE			Flagellar hook-basal body complex protein FliE
JFHKNCAN_00028	CDS	1584				hypothetical protein
JFHKNCAN_00029	CDS	1035	fliG		COG1536	Flagellar motor switch protein FliG
JFHKNCAN_00030	CDS	738				hypothetical protein
JFHKNCAN_00031	CDS	945				hypothetical protein
JFHKNCAN_00032	CDS	135				hypothetical protein
JFHKNCAN_00033	CDS	636				hypothetical protein
JFHKNCAN_00034	CDS	366				hypothetical protein
JFHKNCAN_00035	CDS	468	rne_1	3.1.26.12	COG1530	Ribonuclease E
JFHKNCAN_00036	tRNA	77				tRNA-Arg(tct)
JFHKNCAN_00037	CDS	339				hypothetical protein
JFHKNCAN_00038	CDS	279				hypothetical protein
JFHKNCAN_00039	CDS	387				hypothetical protein
JFHKNCAN_00040	CDS	198				hypothetical protein
JFHKNCAN_00041	CDS	147				hypothetical protein
JFHKNCAN_00042	CDS	288				hypothetical protein
JFHKNCAN_00043	CDS	1305				hypothetical protein
