locus_tag	ftype	length_bp	gene	EC_number	COG	product
EMEGONEF_00001	CDS	1200	bioF	2.3.1.47		8-amino-7-oxononanoate synthase
EMEGONEF_00002	CDS	1233				hypothetical protein
EMEGONEF_00003	CDS	555				hypothetical protein
EMEGONEF_00004	CDS	867				hypothetical protein
EMEGONEF_00005	CDS	585				hypothetical protein
EMEGONEF_00006	CDS	561				hypothetical protein
EMEGONEF_00007	CDS	990	ywiE_1	2.7.8.-	COG1502	putative cardiolipin synthase YwiE
EMEGONEF_00008	CDS	2256				hypothetical protein
EMEGONEF_00009	CDS	819	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
EMEGONEF_00010	CDS	1269	murAB	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 2
EMEGONEF_00011	CDS	1113	mnaA	5.1.3.14	COG0381	UDP-N-acetylglucosamine 2-epimerase
EMEGONEF_00012	CDS	981	tagO	2.7.8.33	COG0472	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
EMEGONEF_00013	CDS	630	upp	2.4.2.9		Uracil phosphoribosyltransferase
EMEGONEF_00014	CDS	1251	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
EMEGONEF_00015	CDS	735	fpuD	7.2.2.-	COG1120	Petrobactin import ATP-binding protein FpuD
EMEGONEF_00016	CDS	1020	hmuU		COG0609	Hemin transport system permease protein HmuU
EMEGONEF_00017	CDS	1275	btuF			Vitamin B12-binding protein
EMEGONEF_00018	CDS	663				hypothetical protein
EMEGONEF_00019	CDS	1026				hypothetical protein
EMEGONEF_00020	CDS	915	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
EMEGONEF_00021	CDS	504	def1	3.5.1.88	COG0242	Peptide deformylase 1
EMEGONEF_00022	CDS	561		2.7.7.87	COG0009	Putative threonylcarbamoyl-AMP synthase
EMEGONEF_00023	CDS	825	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
EMEGONEF_00024	CDS	1083	prfA		COG0216	Peptide chain release factor 1
EMEGONEF_00025	CDS	594	tdk	2.7.1.21	COG1435	Thymidine kinase
EMEGONEF_00026	CDS	1437	rho	3.6.4.-		Transcription termination factor Rho
EMEGONEF_00027	CDS	639	fchA	3.5.4.9	COG3404	Methenyltetrahydrofolate cyclohydrolase
EMEGONEF_00028	CDS	708				hypothetical protein
EMEGONEF_00029	CDS	369				hypothetical protein
EMEGONEF_00030	CDS	783	folE2	3.5.4.16	COG1469	GTP cyclohydrolase FolE2
EMEGONEF_00031	CDS	633				hypothetical protein
EMEGONEF_00032	CDS	564				hypothetical protein
EMEGONEF_00033	CDS	1404	oadA	7.2.4.2	COG0511	Oxaloacetate decarboxylase alpha chain
EMEGONEF_00034	CDS	1479	hutH	4.3.1.3	COG2986	Histidine ammonia-lyase
EMEGONEF_00035	CDS	720	gph_1	3.1.3.18		Phosphoglycolate phosphatase
EMEGONEF_00036	CDS	657	ktrA		COG0569	Ktr system potassium uptake protein A
EMEGONEF_00037	CDS	1356	ktrB		COG0168	Ktr system potassium uptake protein B
EMEGONEF_00038	CDS	204				hypothetical protein
EMEGONEF_00039	CDS	693				hypothetical protein
EMEGONEF_00040	CDS	621	dck	2.7.1.74	COG1428	Deoxyadenosine/deoxycytidine kinase
EMEGONEF_00041	CDS	1146				hypothetical protein
EMEGONEF_00042	CDS	471				hypothetical protein
EMEGONEF_00043	CDS	1107				hypothetical protein
EMEGONEF_00044	CDS	438				hypothetical protein
EMEGONEF_00045	CDS	546				hypothetical protein
EMEGONEF_00046	CDS	1494				hypothetical protein
EMEGONEF_00047	CDS	594				hypothetical protein
EMEGONEF_00048	CDS	1413				hypothetical protein
EMEGONEF_00049	CDS	402				hypothetical protein
EMEGONEF_00050	CDS	1248				hypothetical protein
EMEGONEF_00051	CDS	747	cobB	2.3.1.286	COG0846	NAD-dependent protein deacetylase
EMEGONEF_00052	CDS	687				hypothetical protein
EMEGONEF_00053	CDS	3048				hypothetical protein
EMEGONEF_00054	CDS	1122	ffh		COG0541	Signal recognition particle protein
EMEGONEF_00055	CDS	372				hypothetical protein
EMEGONEF_00056	CDS	831	ftsY		COG0552	Signal recognition particle receptor FtsY
EMEGONEF_00057	CDS	744	rnc	3.1.26.3	COG0571	Ribonuclease 3
EMEGONEF_00058	CDS	1011	plsX	2.3.1.274		Phosphate acyltransferase
EMEGONEF_00059	CDS	201	rpmF		COG0333	50S ribosomal protein L32
EMEGONEF_00060	CDS	1128	leuS	6.1.1.4		Leucine--tRNA ligase
EMEGONEF_00061	tRNA	75				tRNA-Met(cat)
EMEGONEF_00062	CDS	708				hypothetical protein
EMEGONEF_00063	CDS	876	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
EMEGONEF_00064	CDS	270	ftsL_1			Cell division protein FtsL
EMEGONEF_00065	CDS	1701	spoVD		COG0768	Stage V sporulation protein D
EMEGONEF_00066	CDS	1452	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
EMEGONEF_00067	CDS	1383	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
EMEGONEF_00068	CDS	939	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
EMEGONEF_00069	CDS	1344	murD	6.3.2.9		UDP-N-acetylmuramoylalanine--D-glutamate ligase
EMEGONEF_00070	CDS	1077	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
EMEGONEF_00071	CDS	1071	murG_1	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
EMEGONEF_00072	CDS	1344	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
EMEGONEF_00073	CDS	936	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
EMEGONEF_00074	CDS	933	ddlB	6.3.2.4	COG1181	D-alanine--D-alanine ligase B
EMEGONEF_00075	CDS	609				hypothetical protein
EMEGONEF_00076	CDS	546	hpt	2.4.2.8		Hypoxanthine-guanine phosphoribosyltransferase
EMEGONEF_00077	CDS	1353	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
EMEGONEF_00078	CDS	1218				hypothetical protein
EMEGONEF_00079	CDS	729				hypothetical protein
EMEGONEF_00080	CDS	1002				hypothetical protein
EMEGONEF_00081	CDS	642				hypothetical protein
EMEGONEF_00082	CDS	273	hup_1			DNA-binding protein HU
EMEGONEF_00083	CDS	537				hypothetical protein
EMEGONEF_00084	CDS	2439	topB	5.6.2.1		DNA topoisomerase 3
EMEGONEF_00085	CDS	216	cspA		COG1278	Cold shock protein CspA
EMEGONEF_00086	CDS	495				hypothetical protein
EMEGONEF_00087	CDS	600	dgk	2.7.1.113	COG1428	Deoxyguanosine kinase
EMEGONEF_00088	CDS	1134	bcd	1.3.8.1	COG1960	Acyl-CoA dehydrogenase, short-chain specific
