locus_tag	ftype	length_bp	gene	EC_number	COG	product
EEMLKNMJ_00001	CDS	747	cysG		COG0007	Siroheme synthase
EEMLKNMJ_00002	CDS	729	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
EEMLKNMJ_00003	CDS	123				hypothetical protein
EEMLKNMJ_00004	CDS	240				hypothetical protein
EEMLKNMJ_00005	CDS	678	yadG		COG1131	putative ABC transporter ATP-binding protein YadG
EEMLKNMJ_00006	CDS	783	yadH_1		COG0842	Inner membrane transport permease YadH
EEMLKNMJ_00007	CDS	390	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
EEMLKNMJ_00008	CDS	510	pqiA_1		COG2995	Intermembrane transport protein PqiA
EEMLKNMJ_00009	CDS	1206	srmB	3.6.4.13	COG0513	ATP-dependent RNA helicase SrmB
EEMLKNMJ_00010	CDS	873				hypothetical protein
EEMLKNMJ_00011	CDS	867				hypothetical protein
EEMLKNMJ_00012	CDS	333				hypothetical protein
EEMLKNMJ_00013	CDS	738	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
EEMLKNMJ_00014	CDS	1134	dgcE	2.7.7.65	COG2202	putative diguanylate cyclase DgcE
EEMLKNMJ_00015	CDS	369	phrB_1	4.1.99.13	COG3046	(6-4) photolyase
EEMLKNMJ_00016	CDS	1398	phrB_2	4.1.99.3	COG0415	Deoxyribodipyrimidine photo-lyase
EEMLKNMJ_00017	CDS	1371	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
EEMLKNMJ_00018	CDS	1332				hypothetical protein
EEMLKNMJ_00019	CDS	312				hypothetical protein
EEMLKNMJ_00020	CDS	417				hypothetical protein
EEMLKNMJ_00021	CDS	339				hypothetical protein
EEMLKNMJ_00022	CDS	744				hypothetical protein
EEMLKNMJ_00023	CDS	222				hypothetical protein
EEMLKNMJ_00024	CDS	270	fliQ		COG1987	Flagellar biosynthetic protein FliQ
EEMLKNMJ_00025	CDS	735	fliP		COG1338	Flagellar biosynthetic protein FliP
EEMLKNMJ_00026	CDS	426				hypothetical protein
EEMLKNMJ_00027	CDS	468	fliN		COG1886	Flagellar motor switch protein FliN
EEMLKNMJ_00028	CDS	1023	fliM		COG1868	Flagellar motor switch protein FliM
EEMLKNMJ_00029	CDS	504				hypothetical protein
EEMLKNMJ_00030	CDS	411				hypothetical protein
EEMLKNMJ_00031	CDS	885	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
EEMLKNMJ_00032	CDS	510				hypothetical protein
EEMLKNMJ_00033	CDS	468				hypothetical protein
EEMLKNMJ_00034	CDS	663				hypothetical protein
EEMLKNMJ_00035	CDS	1116	mobA	2.7.7.77		Molybdenum cofactor guanylyltransferase
EEMLKNMJ_00036	CDS	645				hypothetical protein
EEMLKNMJ_00037	CDS	807	folE2_1	3.5.4.16	COG1469	GTP cyclohydrolase FolE2
EEMLKNMJ_00038	CDS	381	queD	4.1.2.50	COG0720	6-carboxy-5,6,7,8-tetrahydropterin synthase
EEMLKNMJ_00039	CDS	1824	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
EEMLKNMJ_00040	CDS	897	ispA	2.5.1.10	COG0142	Farnesyl diphosphate synthase
