locus_tag	ftype	length_bp	gene	EC_number	COG	product
GJEHAOND_00001	CDS	1341	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
GJEHAOND_00002	CDS	750				hypothetical protein
GJEHAOND_00003	CDS	267				hypothetical protein
GJEHAOND_00004	CDS	1491	glpE_1	2.8.1.1		Thiosulfate sulfurtransferase GlpE
GJEHAOND_00005	CDS	1422		3.5.2.-		D-hydantoinase
GJEHAOND_00006	CDS	1644				hypothetical protein
GJEHAOND_00007	CDS	279				hypothetical protein
GJEHAOND_00008	CDS	624				hypothetical protein
GJEHAOND_00009	CDS	1353	rpsA		COG0539	30S ribosomal protein S1
GJEHAOND_00010	CDS	549				hypothetical protein
GJEHAOND_00011	CDS	741				hypothetical protein
GJEHAOND_00012	CDS	327				hypothetical protein
GJEHAOND_00013	CDS	690			COG1926	putative protein
GJEHAOND_00014	CDS	783	kdsB	2.7.7.38		8-amino-3,8-dideoxy-manno-octulosonate cytidylyltransferase
GJEHAOND_00015	CDS	486				hypothetical protein
GJEHAOND_00016	CDS	162				hypothetical protein
GJEHAOND_00017	CDS	819	cmpD	3.6.3.-		Bicarbonate transport ATP-binding protein CmpD
GJEHAOND_00018	CDS	1065	ribY		COG0715	Riboflavin-binding protein RibY
GJEHAOND_00019	CDS	789	ribX			Riboflavin transport system permease protein RibX
GJEHAOND_00020	CDS	876	metK	2.5.1.6		S-adenosylmethionine synthase
GJEHAOND_00021	CDS	255				hypothetical protein
GJEHAOND_00022	CDS	1281	feoB_1		COG0370	Fe(2+) transporter FeoB
GJEHAOND_00023	CDS	606	yisK		COG0179	putative protein YisK
GJEHAOND_00024	CDS	405	mec	3.13.1.6	COG1310	CysO-cysteine peptidase
GJEHAOND_00025	CDS	846				hypothetical protein
GJEHAOND_00026	CDS	927	atpD_1	7.1.2.2	COG0055	ATP synthase subunit beta
GJEHAOND_00027	CDS	414				hypothetical protein
GJEHAOND_00028	CDS	1164				hypothetical protein
GJEHAOND_00029	CDS	768	stp	3.1.3.16	COG0631	Serine/threonine phosphatase stp
GJEHAOND_00030	CDS	804	glnQ			Glutamine transport ATP-binding protein GlnQ
GJEHAOND_00031	CDS	1539				hypothetical protein
GJEHAOND_00032	CDS	1179				hypothetical protein
GJEHAOND_00033	CDS	1140	yhdW			Putative amino-acid ABC transporter-binding protein YhdW
GJEHAOND_00034	CDS	1419				hypothetical protein
GJEHAOND_00035	CDS	1026				hypothetical protein
GJEHAOND_00036	CDS	528				hypothetical protein
GJEHAOND_00037	CDS	2751	xylB	2.7.1.17		Xylulose kinase
GJEHAOND_00038	CDS	372	folP	2.5.1.15	COG0294	Dihydropteroate synthase
GJEHAOND_00039	CDS	582				hypothetical protein
GJEHAOND_00040	CDS	1467				hypothetical protein
GJEHAOND_00041	CDS	750				hypothetical protein
GJEHAOND_00042	CDS	732				hypothetical protein
GJEHAOND_00043	CDS	1482				hypothetical protein
GJEHAOND_00044	CDS	936				hypothetical protein
GJEHAOND_00045	CDS	114				hypothetical protein
GJEHAOND_00046	CDS	2079	pucD	1.17.1.4	COG1529	putative xanthine dehydrogenase subunit D
GJEHAOND_00047	CDS	474				hypothetical protein
GJEHAOND_00048	CDS	468				hypothetical protein
GJEHAOND_00049	CDS	1560	pccB	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
GJEHAOND_00050	CDS	357	ndhC_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3, chloroplastic
GJEHAOND_00051	CDS	483	nuoB	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit B
GJEHAOND_00052	CDS	513	nqo5	7.1.1.-	COG0852	NADH-quinone oxidoreductase chain 5
