locus_tag	ftype	length_bp	gene	EC_number	COG	product
HOOCHOEP_00001	CDS	1335	dnaA		COG0593	Chromosomal replication initiator protein DnaA
HOOCHOEP_00002	CDS	468	rnpA	3.1.26.5		Ribonuclease P protein component
HOOCHOEP_00003	CDS	1668	yidC			Membrane protein insertase YidC
HOOCHOEP_00004	CDS	1344	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
HOOCHOEP_00005	CDS	1116	pimB	2.4.1.346	COG0438	GDP-mannose-dependent alpha-(1-6)-phosphatidylinositol monomannoside mannosyltransferase
HOOCHOEP_00006	CDS	1122	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
HOOCHOEP_00007	CDS	906				hypothetical protein
HOOCHOEP_00008	CDS	228				hypothetical protein
HOOCHOEP_00009	CDS	930	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
HOOCHOEP_00010	CDS	312	czrA		COG0640	HTH-type transcriptional repressor CzrA
HOOCHOEP_00011	CDS	429	glpE_1	2.8.1.1		Thiosulfate sulfurtransferase GlpE
HOOCHOEP_00012	CDS	759	tatC		COG0805	Sec-independent protein translocase protein TatC
HOOCHOEP_00013	CDS	273	tatB			Sec-independent protein translocase protein TatB
HOOCHOEP_00014	CDS	237	tatA		COG1826	Sec-independent protein translocase protein TatA
HOOCHOEP_00015	CDS	315	hisE	3.6.1.31	COG0140	Phosphoribosyl-ATP pyrophosphatase
HOOCHOEP_00016	CDS	399	hisI	3.5.4.19		Phosphoribosyl-AMP cyclohydrolase
HOOCHOEP_00017	CDS	768	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
HOOCHOEP_00018	CDS	753	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
HOOCHOEP_00019	CDS	2715	polA	2.7.7.7	COG0258	DNA polymerase I
HOOCHOEP_00020	CDS	756				hypothetical protein
HOOCHOEP_00021	CDS	369				hypothetical protein
HOOCHOEP_00022	CDS	399				hypothetical protein
HOOCHOEP_00023	CDS	1356			COG2239	Magnesium transporter MgtE
HOOCHOEP_00024	CDS	921	ptsI_1	2.7.3.9		Phosphoenolpyruvate-protein phosphotransferase
HOOCHOEP_00025	CDS	372				hypothetical protein
HOOCHOEP_00026	CDS	543				hypothetical protein
HOOCHOEP_00027	CDS	438				hypothetical protein
HOOCHOEP_00028	CDS	987				hypothetical protein
HOOCHOEP_00029	CDS	1068				hypothetical protein
HOOCHOEP_00030	CDS	1950	shc	4.2.1.129	COG1657	Squalene--hopene cyclase
HOOCHOEP_00031	CDS	786	mtnN	3.2.2.9		5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
HOOCHOEP_00032	CDS	744	phnY	1.14.11.46		2-aminoethylphosphonate dioxygenase
HOOCHOEP_00033	CDS	2640				hypothetical protein
HOOCHOEP_00034	CDS	1692	ndhB	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
HOOCHOEP_00035	CDS	243				hypothetical protein
HOOCHOEP_00036	CDS	1458	mrpA		COG1009	Na(+)/H(+) antiporter subunit A
HOOCHOEP_00037	CDS	1479	mrpD		COG0651	Na(+)/H(+) antiporter subunit D
HOOCHOEP_00038	CDS	357	mnhC1		COG1006	Na(+)/H(+) antiporter subunit C1
HOOCHOEP_00039	CDS	651				hypothetical protein
HOOCHOEP_00040	CDS	462				hypothetical protein
HOOCHOEP_00041	CDS	876	psd_1	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
HOOCHOEP_00042	CDS	1434	nuoN	7.1.1.-	COG1007	NADH-quinone oxidoreductase subunit N
HOOCHOEP_00043	CDS	1518	nuoM	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
HOOCHOEP_00044	CDS	1965	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
HOOCHOEP_00045	CDS	306	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
HOOCHOEP_00046	CDS	624	nuoJ	7.1.1.-	COG0839	NADH-quinone oxidoreductase subunit J
HOOCHOEP_00047	CDS	492	nuoI	7.1.1.-	COG1143	NADH-quinone oxidoreductase subunit I
HOOCHOEP_00048	CDS	1089	nuoH	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
HOOCHOEP_00049	CDS	2379	nqo3	7.1.1.-	COG1034	NADH-quinone oxidoreductase chain 3
HOOCHOEP_00050	CDS	1296	nuoF	7.1.1.-		NADH-quinone oxidoreductase subunit F
HOOCHOEP_00051	CDS	501	nuoE	7.1.1.-	COG1905	NADH-quinone oxidoreductase subunit E
HOOCHOEP_00052	CDS	1254	nuoD	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit D
HOOCHOEP_00053	CDS	702	nqo5	7.1.1.-	COG0852	NADH-quinone oxidoreductase chain 5
HOOCHOEP_00054	CDS	483	nuoB	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit B
HOOCHOEP_00055	CDS	369	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3
HOOCHOEP_00056	CDS	3102	czcA_1			Cobalt-zinc-cadmium resistance protein CzcA
HOOCHOEP_00057	CDS	1143	mdtA_1			Multidrug resistance protein MdtA
HOOCHOEP_00058	CDS	1581	oprM		COG1538	Outer membrane protein OprM
HOOCHOEP_00059	CDS	3354	malT			HTH-type transcriptional regulator MalT
HOOCHOEP_00060	CDS	504				hypothetical protein
HOOCHOEP_00061	CDS	375				hypothetical protein
HOOCHOEP_00062	tRNA	87				tRNA-Leu(gag)
HOOCHOEP_00063	CDS	375	secG		COG1314	Protein-export membrane protein SecG
HOOCHOEP_00064	CDS	738	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
HOOCHOEP_00065	CDS	642	nth_1	4.2.99.18		Endonuclease III
HOOCHOEP_00066	CDS	747	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
HOOCHOEP_00067	CDS	690	scpB			Segregation and condensation protein B
HOOCHOEP_00068	CDS	813	scpA		COG1354	Segregation and condensation protein A
HOOCHOEP_00069	CDS	1212	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
HOOCHOEP_00070	CDS	624	yciO		COG0009	putative protein YciO
HOOCHOEP_00071	CDS	567	yciB		COG2917	putative intracellular septation protein A
HOOCHOEP_00072	CDS	306	yciI		COG2350	Protein YciI
HOOCHOEP_00073	CDS	270	bolA		COG0271	DNA-binding transcriptional regulator BolA
HOOCHOEP_00074	CDS	810	dam	2.1.1.72	COG0338	DNA adenine methylase
HOOCHOEP_00075	CDS	1128	dapE	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
HOOCHOEP_00076	CDS	2679	pknD_1	2.7.11.1		Serine/threonine-protein kinase PknD
HOOCHOEP_00077	CDS	393				hypothetical protein
HOOCHOEP_00078	CDS	639				hypothetical protein
HOOCHOEP_00079	CDS	255				hypothetical protein
HOOCHOEP_00080	CDS	573				hypothetical protein
HOOCHOEP_00081	CDS	699	crp		COG0664	cAMP-activated global transcriptional regulator CRP
HOOCHOEP_00082	CDS	270				hypothetical protein
HOOCHOEP_00083	CDS	501	rutF	1.5.1.42		FMN reductase (NADH) RutF
HOOCHOEP_00084	CDS	726				hypothetical protein
HOOCHOEP_00085	CDS	1440	opuE_1		COG0591	Osmoregulated proline transporter OpuE
HOOCHOEP_00086	CDS	282				hypothetical protein
HOOCHOEP_00087	CDS	1389	fumC_1	4.2.1.2	COG0114	Fumarate hydratase class II
HOOCHOEP_00088	CDS	3063	speE_1	2.5.1.16		Polyamine aminopropyltransferase
HOOCHOEP_00089	CDS	390				hypothetical protein
HOOCHOEP_00090	CDS	771	yafJ	2.4.2.-	COG0121	Putative glutamine amidotransferase YafJ
HOOCHOEP_00091	CDS	537				hypothetical protein
HOOCHOEP_00092	CDS	510				hypothetical protein
HOOCHOEP_00093	CDS	963	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
HOOCHOEP_00094	CDS	459	nusB		COG0781	Transcription antitermination protein NusB
HOOCHOEP_00095	CDS	474	ribH	2.5.1.78		6,7-dimethyl-8-ribityllumazine synthase
HOOCHOEP_00096	CDS	1104	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
HOOCHOEP_00097	CDS	594	ribE	2.5.1.9		Riboflavin synthase
HOOCHOEP_00098	CDS	1077	ribD		COG0117	Riboflavin biosynthesis protein RibD
HOOCHOEP_00099	CDS	513	nrdR		COG1327	Transcriptional repressor NrdR
HOOCHOEP_00100	CDS	1263	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
HOOCHOEP_00101	CDS	873				hypothetical protein
HOOCHOEP_00102	CDS	555	hpt	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
HOOCHOEP_00103	CDS	1671	kefC		COG0475	Glutathione-regulated potassium-efflux system protein KefC
HOOCHOEP_00104	CDS	762	anr			Transcriptional activator protein Anr
HOOCHOEP_00105	CDS	723				hypothetical protein
HOOCHOEP_00106	CDS	2484	copA	7.2.2.8		putative copper-importing P-type ATPase A
HOOCHOEP_00107	CDS	354				hypothetical protein
HOOCHOEP_00108	CDS	1437	ccoN1	1.9.3.1	COG3278	Cbb3-type cytochrome c oxidase subunit CcoN1
HOOCHOEP_00109	CDS	615				hypothetical protein
HOOCHOEP_00110	CDS	165				hypothetical protein
HOOCHOEP_00111	CDS	906	ccoP2		COG2010	Cbb3-type cytochrome c oxidase subunit CcoP2
HOOCHOEP_00112	CDS	1431				hypothetical protein
HOOCHOEP_00113	CDS	471				hypothetical protein
HOOCHOEP_00114	CDS	396	ectC	4.2.1.108		L-ectoine synthase
HOOCHOEP_00115	CDS	1278	ectB_1	2.6.1.76		Diaminobutyrate--2-oxoglutarate transaminase
HOOCHOEP_00116	CDS	465				hypothetical protein
HOOCHOEP_00117	CDS	264				hypothetical protein
HOOCHOEP_00118	CDS	156				hypothetical protein
HOOCHOEP_00119	CDS	342		3.9.1.-	COG0537	Purine nucleoside phosphoramidase
HOOCHOEP_00120	CDS	1059	aroG	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive
HOOCHOEP_00121	CDS	828	mntB			Manganese transport system membrane protein MntB
HOOCHOEP_00122	CDS	726	znuC	7.2.2.-	COG1121	High-affinity zinc uptake system ATP-binding protein ZnuC
HOOCHOEP_00123	CDS	825			COG0803	putative periplasmic iron-binding protein
HOOCHOEP_00124	CDS	492	zur		COG0735	Zinc uptake regulation protein
HOOCHOEP_00125	CDS	273	tusA		COG0425	Sulfur carrier protein TusA
HOOCHOEP_00126	CDS	657	cheB_1	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
HOOCHOEP_00127	CDS	375				hypothetical protein
HOOCHOEP_00128	CDS	426	yhfA		COG1765	Protein YhfA
HOOCHOEP_00129	CDS	636	vfr		COG0664	Cyclic AMP receptor-like protein
HOOCHOEP_00130	tRNA	77				tRNA-Met(cat)
HOOCHOEP_00131	CDS	1206	nhaA		COG3004	Na(+)/H(+) antiporter NhaA
HOOCHOEP_00132	CDS	624	mtcA2	4.2.1.1	COG0288	Carbonic anhydrase 2
HOOCHOEP_00133	CDS	435				hypothetical protein
HOOCHOEP_00134	CDS	786	kynB	3.5.1.9		Kynurenine formamidase
