locus_tag	ftype	length_bp	gene	EC_number	COG	product
IFGDONOA_00001	CDS	633				hypothetical protein
IFGDONOA_00002	CDS	684	ycgM		COG0179	putative protein YcgM
IFGDONOA_00003	CDS	1425				hypothetical protein
IFGDONOA_00004	CDS	2289	xdhA	1.17.1.4	COG1529	Putative xanthine dehydrogenase molybdenum-binding subunit XdhA
IFGDONOA_00005	CDS	960				hypothetical protein
IFGDONOA_00006	CDS	1290	ccr	1.3.1.85	COG0604	Crotonyl-CoA carboxylase/reductase
IFGDONOA_00007	CDS	2352	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
IFGDONOA_00008	CDS	813	fpr	1.18.1.2	COG1018	Flavodoxin/ferredoxin--NADP reductase
IFGDONOA_00009	CDS	1962	ecm	5.4.99.63	COG1884	Ethylmalonyl-CoA mutase
IFGDONOA_00010	CDS	1026	hmuU		COG0609	Hemin transport system permease protein HmuU
IFGDONOA_00011	CDS	915	btuF			Vitamin B12-binding protein
IFGDONOA_00012	CDS	771	fpuC	7.2.2.-	COG1120	Petrobactin import ATP-binding protein FpuC
IFGDONOA_00013	CDS	567				hypothetical protein
IFGDONOA_00014	CDS	1026	srkA	2.7.11.1		Stress response kinase A
IFGDONOA_00015	CDS	936	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
IFGDONOA_00016	CDS	2136	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
IFGDONOA_00017	CDS	1149	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
IFGDONOA_00018	CDS	189	tatA			Sec-independent protein translocase protein TatA
IFGDONOA_00019	CDS	486	tatB			Sec-independent protein translocase protein TatB
IFGDONOA_00020	CDS	951	tatC		COG0805	Sec-independent protein translocase protein TatC
IFGDONOA_00021	CDS	873				hypothetical protein
IFGDONOA_00022	CDS	1155	nagA	3.5.1.25	COG1820	N-acetylglucosamine-6-phosphate deacetylase
IFGDONOA_00023	CDS	909	gspK	2.7.1.8	COG2971	Glucosamine kinase GspK
IFGDONOA_00024	CDS	396				hypothetical protein
IFGDONOA_00025	CDS	474				hypothetical protein
IFGDONOA_00026	CDS	1968	ccmF		COG1138	Cytochrome c-type biogenesis protein CcmF
IFGDONOA_00027	CDS	441	ccmE		COG2332	Cytochrome c-type biogenesis protein CcmE
IFGDONOA_00028	CDS	1029	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
IFGDONOA_00029	CDS	822	murI	5.1.1.3	COG0796	Glutamate racemase
IFGDONOA_00030	CDS	489	rpsI		COG0103	30S ribosomal protein S9
IFGDONOA_00031	CDS	471	rplM		COG0102	50S ribosomal protein L13
IFGDONOA_00032	CDS	411				hypothetical protein
IFGDONOA_00033	CDS	798	dpgD	4.2.1.17		Enoyl-CoA-hydratase
IFGDONOA_00034	CDS	627		3.4.17.19	COG2317	Thermostable carboxypeptidase 1
IFGDONOA_00035	CDS	753	lptB	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
IFGDONOA_00036	CDS	972				hypothetical protein
IFGDONOA_00037	CDS	924	livH_1		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
IFGDONOA_00038	CDS	1143				hypothetical protein
IFGDONOA_00039	CDS	825	ssuB_1	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
IFGDONOA_00040	CDS	864				hypothetical protein
IFGDONOA_00041	CDS	837	ribX_1			Riboflavin transport system permease protein RibX
IFGDONOA_00042	CDS	864				hypothetical protein
IFGDONOA_00043	CDS	822				hypothetical protein
IFGDONOA_00044	CDS	183				hypothetical protein
IFGDONOA_00045	CDS	531	yrdA		COG0663	Protein YrdA
IFGDONOA_00046	CDS	648	gmk	2.7.4.8	COG0194	Guanylate kinase
IFGDONOA_00047	CDS	774	trmL	2.1.1.207		tRNA (cytidine(34)-2'-O)-methyltransferase
IFGDONOA_00048	CDS	1149	ctaA	1.3.-.-	COG1612	Heme A synthase
IFGDONOA_00049	CDS	192				hypothetical protein
IFGDONOA_00050	CDS	393		3.9.1.-	COG0537	Purine nucleoside phosphoramidase
IFGDONOA_00051	CDS	243				hypothetical protein
IFGDONOA_00052	CDS	552				hypothetical protein
IFGDONOA_00053	CDS	1308	dctM_1		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
IFGDONOA_00054	CDS	456				hypothetical protein
IFGDONOA_00055	CDS	339				hypothetical protein
IFGDONOA_00056	CDS	2667	mrcA		COG5009	Penicillin-binding protein 1A
IFGDONOA_00057	CDS	342				hypothetical protein
IFGDONOA_00058	CDS	129				hypothetical protein
IFGDONOA_00059	CDS	390				hypothetical protein
IFGDONOA_00060	CDS	804		1.1.1.-		2-keto-3-deoxy-L-fuconate dehydrogenase
IFGDONOA_00061	CDS	840		4.3.2.3		Ureidoglycolate lyase
IFGDONOA_00062	CDS	909	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
IFGDONOA_00063	CDS	639	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
IFGDONOA_00064	CDS	795				hypothetical protein
IFGDONOA_00065	CDS	1740				hypothetical protein
IFGDONOA_00066	CDS	1077	ugpC_1	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
IFGDONOA_00067	CDS	1077	ugpC_2	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
IFGDONOA_00068	CDS	180				hypothetical protein
IFGDONOA_00069	CDS	1329				hypothetical protein
IFGDONOA_00070	CDS	963	yhdJ	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
IFGDONOA_00071	CDS	513				hypothetical protein
IFGDONOA_00072	CDS	3684	mdtC			Multidrug resistance protein MdtC
IFGDONOA_00073	CDS	1161	mdtA			Multidrug resistance protein MdtA
IFGDONOA_00074	CDS	675				hypothetical protein
IFGDONOA_00075	CDS	1350	bamB			Outer membrane protein assembly factor BamB
IFGDONOA_00076	CDS	1374	der		COG1160	GTPase Der
IFGDONOA_00077	CDS	666	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
IFGDONOA_00078	CDS	564				hypothetical protein
IFGDONOA_00079	CDS	759	mkl		COG1127	putative ribonucleotide transport ATP-binding protein mkl
IFGDONOA_00080	CDS	753	mlaE		COG0767	Intermembrane phospholipid transport system permease protein MlaE
IFGDONOA_00081	CDS	495				hypothetical protein
IFGDONOA_00082	CDS	1350	aroA	2.5.1.19		3-phosphoshikimate 1-carboxyvinyltransferase
IFGDONOA_00083	CDS	642	cmk	2.7.4.25	COG0283	Cytidylate kinase
IFGDONOA_00084	CDS	1890	rpsA		COG0539	30S ribosomal protein S1
IFGDONOA_00085	CDS	288	hup_1			DNA-binding protein HU
IFGDONOA_00086	CDS	354				hypothetical protein
IFGDONOA_00087	CDS	669	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
IFGDONOA_00088	CDS	1230	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
IFGDONOA_00089	CDS	381				hypothetical protein
IFGDONOA_00090	CDS	690	pth	3.1.1.29		Peptidyl-tRNA hydrolase
IFGDONOA_00091	CDS	648	rplY		COG1825	50S ribosomal protein L25
IFGDONOA_00092	CDS	1167	lldD	1.1.-.-	COG1304	L-lactate dehydrogenase
IFGDONOA_00093	CDS	792	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
IFGDONOA_00094	CDS	1098	ychF		COG0012	Ribosome-binding ATPase YchF
IFGDONOA_00095	CDS	780				hypothetical protein
IFGDONOA_00096	CDS	1176	rssB			Regulator of RpoS
IFGDONOA_00097	CDS	1185				hypothetical protein
IFGDONOA_00098	CDS	2178	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
IFGDONOA_00099	CDS	969	gnl	3.1.1.17		Gluconolactonase
IFGDONOA_00100	CDS	1407				hypothetical protein
IFGDONOA_00101	CDS	963	plsX	2.3.1.274		Phosphate acyltransferase
IFGDONOA_00102	CDS	975	fabH	2.3.1.180		3-oxoacyl-[acyl-carrier-protein] synthase 3
IFGDONOA_00103	CDS	291	hup_2			DNA-binding protein HU
IFGDONOA_00104	CDS	561				hypothetical protein
IFGDONOA_00105	tRNA	78				tRNA-Pro(ggg)
IFGDONOA_00106	CDS	1098	dcd	3.5.4.13		dCTP deaminase, dUMP-forming
IFGDONOA_00107	CDS	153				hypothetical protein
IFGDONOA_00108	CDS	150				hypothetical protein
IFGDONOA_00109	CDS	1266	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
IFGDONOA_00110	CDS	480				hypothetical protein
IFGDONOA_00111	CDS	1311	hisD	1.1.1.23		Histidinol dehydrogenase
IFGDONOA_00112	CDS	489				hypothetical protein
IFGDONOA_00113	CDS	447	arsC	1.20.4.1		Glutaredoxin arsenate reductase
IFGDONOA_00114	CDS	813	livH_2		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
IFGDONOA_00115	CDS	1302				hypothetical protein
IFGDONOA_00116	CDS	291				hypothetical protein
IFGDONOA_00117	CDS	2085	rapA_1	3.6.4.-		RNA polymerase-associated protein RapA
IFGDONOA_00118	CDS	1248				hypothetical protein
IFGDONOA_00119	CDS	948				hypothetical protein
IFGDONOA_00120	CDS	804				hypothetical protein
IFGDONOA_00121	CDS	588	yvdD		COG1611	LOG family protein YvdD
IFGDONOA_00122	CDS	912	rarD		COG2962	Protein RarD
IFGDONOA_00123	CDS	600	sodB	1.15.1.1	COG0605	Superoxide dismutase [Fe]
IFGDONOA_00124	CDS	771				hypothetical protein
IFGDONOA_00125	CDS	966	secF			Protein translocase subunit SecF
IFGDONOA_00126	CDS	1665	secD		COG0342	Protein translocase subunit SecD
IFGDONOA_00127	CDS	327	yajC		COG1862	Sec translocon accessory complex subunit YajC
IFGDONOA_00128	CDS	1293	serS	6.1.1.11	COG0172	Serine--tRNA ligase
IFGDONOA_00129	CDS	795	surE	3.1.3.5	COG0496	5'-nucleotidase SurE
IFGDONOA_00130	CDS	624	pcm_1	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
IFGDONOA_00131	CDS	1200				hypothetical protein
IFGDONOA_00132	CDS	111				hypothetical protein
IFGDONOA_00133	CDS	1122	dnaJ		COG0484	Chaperone protein DnaJ
IFGDONOA_00134	CDS	1920	dnaK			Chaperone protein DnaK
IFGDONOA_00135	CDS	609	alkB	1.14.11.33	COG3145	Alpha-ketoglutarate-dependent dioxygenase AlkB
IFGDONOA_00136	CDS	789	cysQ_1	3.1.3.7		3'(2'),5'-bisphosphate nucleotidase CysQ
IFGDONOA_00137	CDS	801	kdsB	2.7.7.90	COG1212	8-amino-3,8-dideoxy-manno-octulosonate cytidylyltransferase
IFGDONOA_00138	CDS	222	rpmE		COG0254	50S ribosomal protein L31
IFGDONOA_00139	CDS	405	rplS		COG0335	50S ribosomal protein L19
IFGDONOA_00140	CDS	720	trmD	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
IFGDONOA_00141	CDS	546	rimM		COG0806	Ribosome maturation factor RimM
IFGDONOA_00142	CDS	309	rpsP		COG0228	30S ribosomal protein S16
IFGDONOA_00143	CDS	720				hypothetical protein
IFGDONOA_00144	CDS	1419	ffh		COG0541	Signal recognition particle protein
IFGDONOA_00145	CDS	114				hypothetical protein
IFGDONOA_00146	CDS	252				hypothetical protein
IFGDONOA_00147	CDS	1398				hypothetical protein
IFGDONOA_00148	CDS	909				hypothetical protein
IFGDONOA_00149	CDS	609	hemH	4.99.1.1	COG0276	Ferrochelatase
IFGDONOA_00150	CDS	360				hypothetical protein
IFGDONOA_00151	CDS	411				hypothetical protein
IFGDONOA_00152	CDS	1182	metZ	2.5.1.-	COG0626	O-succinylhomoserine sulfhydrylase
IFGDONOA_00153	CDS	702	yfcG_1	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
IFGDONOA_00154	CDS	387				hypothetical protein
IFGDONOA_00155	CDS	1236	tetA			Tetracycline resistance protein, class C
IFGDONOA_00156	CDS	804	catD	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
IFGDONOA_00157	tRNA	77				tRNA-Arg(tct)
IFGDONOA_00158	tRNA	77				tRNA-Arg(tcg)
IFGDONOA_00159	CDS	276				hypothetical protein
IFGDONOA_00160	CDS	2166	uvrB		COG0556	UvrABC system protein B
IFGDONOA_00161	CDS	1602	lysS	6.1.1.6	COG1384	Lysine--tRNA ligase
