locus_tag	ftype	length_bp	gene	EC_number	COG	product
MIFNHACC_00001	CDS	1146	aroF_1	2.5.1.54	COG2876	Phospho-2-dehydro-3-deoxyheptonate aldolase
MIFNHACC_00002	CDS	717				hypothetical protein
MIFNHACC_00003	CDS	480				hypothetical protein
MIFNHACC_00004	CDS	732				hypothetical protein
MIFNHACC_00005	CDS	666	cnbA	1.7.1.16		Chloronitrobenzene nitroreductase
MIFNHACC_00006	CDS	783	fetB		COG0390	putative iron export permease protein FetB
MIFNHACC_00007	CDS	666	fetA	3.6.3.-	COG4619	putative iron export ATP-binding protein FetA
MIFNHACC_00008	CDS	441	hspA_1		COG0071	Spore protein SP21
MIFNHACC_00009	CDS	93				hypothetical protein
MIFNHACC_00010	CDS	1431	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
MIFNHACC_00011	CDS	1071	mtnA	5.3.1.23	COG0182	Methylthioribose-1-phosphate isomerase
MIFNHACC_00012	CDS	924				hypothetical protein
MIFNHACC_00013	CDS	1029	mreB_1		COG1077	Cell shape-determining protein MreB
MIFNHACC_00014	CDS	969	rgtE	2.4.1.-	COG0463	Dodecaprenyl-phosphate galacturonate synthase
MIFNHACC_00015	CDS	939				hypothetical protein
MIFNHACC_00016	CDS	1611				hypothetical protein
MIFNHACC_00017	CDS	609				hypothetical protein
MIFNHACC_00018	CDS	1287	gatY	4.1.2.40		D-tagatose-1,6-bisphosphate aldolase subunit GatY
MIFNHACC_00019	CDS	594	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
MIFNHACC_00020	CDS	507	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
MIFNHACC_00021	CDS	561				hypothetical protein
MIFNHACC_00022	CDS	1287	wbpA	1.1.1.136	COG0677	UDP-N-acetyl-D-glucosamine 6-dehydrogenase
MIFNHACC_00023	CDS	1254	cdgJ	3.1.4.52	COG3434	Cyclic di-GMP phosphodiesterase CdgJ
MIFNHACC_00024	CDS	612				hypothetical protein
MIFNHACC_00025	CDS	1251				hypothetical protein
MIFNHACC_00026	CDS	1005				hypothetical protein
MIFNHACC_00027	CDS	453				hypothetical protein
MIFNHACC_00028	CDS	597				hypothetical protein
MIFNHACC_00029	CDS	285				hypothetical protein
MIFNHACC_00030	CDS	1011				hypothetical protein
MIFNHACC_00031	CDS	297				hypothetical protein
MIFNHACC_00032	CDS	135				hypothetical protein
MIFNHACC_00033	CDS	900				hypothetical protein
MIFNHACC_00034	CDS	603	rdgB	3.6.1.66	COG0127	dITP/XTP pyrophosphatase
MIFNHACC_00035	CDS	561				hypothetical protein
MIFNHACC_00036	CDS	1101	cobD_1	4.1.1.81	COG0079	Threonine-phosphate decarboxylase
MIFNHACC_00037	CDS	648	pal_1			Peptidoglycan-associated lipoprotein
MIFNHACC_00038	CDS	822	pomA_1		COG1291	Chemotaxis protein PomA
MIFNHACC_00039	CDS	864	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
MIFNHACC_00040	CDS	1074	prfA		COG0216	Peptide chain release factor RF1
MIFNHACC_00041	CDS	216	rpmE		COG0254	50S ribosomal protein L31
MIFNHACC_00042	CDS	1371	rho	3.6.4.-	COG1158	Transcription termination factor Rho
MIFNHACC_00043	CDS	978	panE	1.1.1.169	COG1893	2-dehydropantoate 2-reductase
MIFNHACC_00044	CDS	684	IMPDH_1	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
MIFNHACC_00045	CDS	834			COG1090	Epimerase family protein
MIFNHACC_00046	CDS	285	ihfA_1		COG0776	Integration host factor subunit alpha
MIFNHACC_00047	CDS	1059	rlmN	2.1.1.192	COG0820	Dual-specificity RNA methyltransferase RlmN
MIFNHACC_00048	CDS	2283	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
MIFNHACC_00049	CDS	1350	pfkA	2.7.1.11		ATP-dependent 6-phosphofructokinase
MIFNHACC_00050	CDS	876	murI	5.1.1.3		Glutamate racemase
MIFNHACC_00051	CDS	762	kdsB	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
MIFNHACC_00052	CDS	852	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
MIFNHACC_00053	CDS	600				hypothetical protein
MIFNHACC_00054	CDS	2895	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
MIFNHACC_00055	CDS	372	cheY_1		COG0784	Chemotaxis protein CheY
MIFNHACC_00056	CDS	1128	cheB_1	3.1.1.61	COG2201	Protein-glutamate methylesterase/protein-glutamine glutaminase
