locus_tag	ftype	length_bp	gene	EC_number	COG	product
NBGAHJKG_00001	CDS	732				hypothetical protein
NBGAHJKG_00002	CDS	696				hypothetical protein
NBGAHJKG_00003	CDS	876	phhA	1.14.16.1	COG3186	Phenylalanine-4-hydroxylase
NBGAHJKG_00004	CDS	2241	parC	5.6.2.2	COG0188	DNA topoisomerase 4 subunit A
NBGAHJKG_00005	CDS	1134	mrdA	3.4.16.4		Peptidoglycan D,D-transpeptidase MrdA
NBGAHJKG_00006	CDS	1113	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
NBGAHJKG_00007	CDS	585				hypothetical protein
NBGAHJKG_00008	CDS	318	fadD3	6.2.1.41	COG0318	3-[(3aS,4S,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl:CoA ligase
NBGAHJKG_00009	CDS	1002	yfmJ_1	1.-.-.-	COG2130	Putative NADP-dependent oxidoreductase YfmJ
NBGAHJKG_00010	CDS	480				hypothetical protein
NBGAHJKG_00011	CDS	840				hypothetical protein
NBGAHJKG_00012	CDS	1278		2.4.1.281		4-O-beta-D-mannosyl-D-glucose phosphorylase
NBGAHJKG_00013	CDS	240	pccB	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
NBGAHJKG_00014	CDS	237				hypothetical protein
NBGAHJKG_00015	CDS	420	epi	5.1.99.-	COG0346	Ethylmalonyl-CoA/methylmalonyl-CoA epimerase
NBGAHJKG_00016	CDS	786	paaG	5.3.3.18	COG1024	1,2-epoxyphenylacetyl-CoA isomerase
NBGAHJKG_00017	CDS	2142	mcm	5.4.99.2	COG1884	Methylmalonyl-CoA mutase
NBGAHJKG_00018	CDS	1023	bioB	2.8.1.6	COG0502	Biotin synthase
NBGAHJKG_00019	CDS	762				hypothetical protein
NBGAHJKG_00020	CDS	201				hypothetical protein
NBGAHJKG_00021	CDS	432				hypothetical protein
NBGAHJKG_00022	CDS	438				hypothetical protein
NBGAHJKG_00023	CDS	267				hypothetical protein
NBGAHJKG_00024	CDS	192				hypothetical protein
NBGAHJKG_00025	CDS	2061	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
NBGAHJKG_00026	CDS	345				hypothetical protein
NBGAHJKG_00027	CDS	1227	tyrS	6.1.1.1		Tyrosine--tRNA ligase
NBGAHJKG_00028	CDS	522				hypothetical protein
NBGAHJKG_00029	CDS	1197				hypothetical protein
NBGAHJKG_00030	CDS	1500	yhdG		COG0531	putative amino acid permease YhdG
NBGAHJKG_00031	CDS	999	kdgK_1	2.7.1.45		2-dehydro-3-deoxygluconokinase
NBGAHJKG_00032	CDS	348				hypothetical protein
NBGAHJKG_00033	CDS	609	tdk	2.7.1.21	COG1435	Thymidine kinase
NBGAHJKG_00034	CDS	393	rbfA			Ribosome-binding factor A
NBGAHJKG_00035	CDS	645	infB		COG0532	Translation initiation factor IF-2
NBGAHJKG_00036	CDS	2376	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
NBGAHJKG_00037	CDS	444	hmrR_1			HTH-type transcriptional regulator HmrR
NBGAHJKG_00038	CDS	663				hypothetical protein
NBGAHJKG_00039	CDS	279				hypothetical protein
NBGAHJKG_00040	CDS	252				hypothetical protein
NBGAHJKG_00041	CDS	405	cadA_1	3.6.3.3		putative cadmium-transporting ATPase
NBGAHJKG_00042	CDS	432	cadA_2	3.6.3.3		putative cadmium-transporting ATPase
NBGAHJKG_00043	CDS	258				hypothetical protein
NBGAHJKG_00044	CDS	918	trxB	1.8.1.9		Thioredoxin reductase
NBGAHJKG_00045	CDS	471				hypothetical protein
NBGAHJKG_00046	CDS	687				hypothetical protein
NBGAHJKG_00047	CDS	348				hypothetical protein
NBGAHJKG_00048	CDS	357	fliE_1			Flagellar hook-basal body complex protein FliE
NBGAHJKG_00049	CDS	2484	kdpB	7.2.2.6		Potassium-transporting ATPase ATP-binding subunit
NBGAHJKG_00050	CDS	618	zitB			Zinc transporter ZitB
NBGAHJKG_00051	CDS	1047	metH_1	2.1.1.13	COG0646	Methionine synthase
NBGAHJKG_00052	CDS	822	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
NBGAHJKG_00053	CDS	333				hypothetical protein
NBGAHJKG_00054	CDS	429	arsC_1	1.20.4.1		Arsenate reductase
NBGAHJKG_00055	CDS	1071	queG	1.17.99.6	COG1600	Epoxyqueuosine reductase
NBGAHJKG_00056	CDS	285				hypothetical protein
NBGAHJKG_00057	CDS	378				hypothetical protein
NBGAHJKG_00058	CDS	573				hypothetical protein
NBGAHJKG_00059	CDS	948				hypothetical protein
NBGAHJKG_00060	CDS	1197				hypothetical protein
NBGAHJKG_00061	CDS	993				hypothetical protein
NBGAHJKG_00062	CDS	573				hypothetical protein
NBGAHJKG_00063	CDS	525				hypothetical protein
NBGAHJKG_00064	CDS	126				hypothetical protein
NBGAHJKG_00065	CDS	477				hypothetical protein
NBGAHJKG_00066	CDS	1113	zapE		COG1485	Cell division protein ZapE
NBGAHJKG_00067	CDS	963	mdh	1.1.1.37	COG0039	Malate dehydrogenase
NBGAHJKG_00068	CDS	885	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
NBGAHJKG_00069	CDS	939				hypothetical protein
NBGAHJKG_00070	CDS	390				hypothetical protein
NBGAHJKG_00071	CDS	471	bcp	1.11.1.15	COG1225	Putative peroxiredoxin bcp
NBGAHJKG_00072	CDS	1161				hypothetical protein
NBGAHJKG_00073	CDS	921	cmpR			HTH-type transcriptional activator CmpR
NBGAHJKG_00074	CDS	1497	bauC	1.2.1.-	COG1012	Putative 3-oxopropanoate dehydrogenase
NBGAHJKG_00075	CDS	1146	acrC_1	1.3.1.95		Acryloyl-CoA reductase (NADH)
NBGAHJKG_00076	CDS	732	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
NBGAHJKG_00077	CDS	621				hypothetical protein
NBGAHJKG_00078	CDS	906	pcpR			PCP degradation transcriptional activation protein
NBGAHJKG_00079	CDS	1005	pld1	1.1.1.107		Pyridoxal 4-dehydrogenase
NBGAHJKG_00080	CDS	741		1.-.-.-		putative oxidoreductase
NBGAHJKG_00081	CDS	279				hypothetical protein
NBGAHJKG_00082	CDS	345				hypothetical protein
NBGAHJKG_00083	CDS	417				hypothetical protein
NBGAHJKG_00084	CDS	924	dxr	1.1.1.267		1-deoxy-D-xylulose 5-phosphate reductoisomerase
NBGAHJKG_00085	CDS	1134	mmpA	3.4.24.-	COG0750	Metalloprotease MmpA
NBGAHJKG_00086	CDS	852				hypothetical protein
NBGAHJKG_00087	CDS	339	phoD	3.1.3.1	COG3540	Alkaline phosphatase D
NBGAHJKG_00088	CDS	498				hypothetical protein
NBGAHJKG_00089	CDS	1245				hypothetical protein
NBGAHJKG_00090	CDS	1167	malL_1	3.2.1.10	COG0366	Oligo-1,6-glucosidase
NBGAHJKG_00091	CDS	492	nsrR_1		COG1959	HTH-type transcriptional repressor NsrR
NBGAHJKG_00092	CDS	672				hypothetical protein
NBGAHJKG_00093	CDS	231				hypothetical protein
NBGAHJKG_00094	CDS	462	zur		COG0735	Zinc uptake regulation protein
NBGAHJKG_00095	CDS	399				hypothetical protein
NBGAHJKG_00096	CDS	1068	ctaA	1.3.-.-	COG1612	Heme A synthase
NBGAHJKG_00097	CDS	318	cutA			Divalent-cation tolerance protein CutA
NBGAHJKG_00098	CDS	792				hypothetical protein
NBGAHJKG_00099	CDS	480	rplM		COG0102	50S ribosomal protein L13
NBGAHJKG_00100	CDS	366				hypothetical protein
NBGAHJKG_00101	CDS	1461	eryB	1.1.1.402	COG0578	D-erythritol 1-phosphate dehydrogenase
NBGAHJKG_00102	CDS	600	paiB		COG2808	Protease synthase and sporulation protein PAI 2
NBGAHJKG_00103	CDS	633				hypothetical protein
NBGAHJKG_00104	CDS	930	ftsI	3.4.16.4		putative peptidoglycan D,D-transpeptidase FtsI
NBGAHJKG_00105	CDS	1416	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
NBGAHJKG_00106	CDS	1377	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
NBGAHJKG_00107	CDS	1071	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
NBGAHJKG_00108	CDS	510				hypothetical protein
NBGAHJKG_00109	CDS	1230	ftsW	2.4.1.129		putative peptidoglycan glycosyltransferase FtsW
NBGAHJKG_00110	CDS	1137	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
NBGAHJKG_00111	CDS	1431	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
NBGAHJKG_00112	CDS	198				hypothetical protein
NBGAHJKG_00113	CDS	552	aroK	2.7.1.71	COG0703	Shikimate kinase 1
NBGAHJKG_00114	CDS	1092	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
NBGAHJKG_00115	CDS	627				hypothetical protein
NBGAHJKG_00116	CDS	552	tlyA	2.1.1.226	COG1189	16S/23S rRNA (cytidine-2'-O)-methyltransferase TlyA
NBGAHJKG_00117	CDS	1077	mdtA_1			Multidrug resistance protein MdtA
NBGAHJKG_00118	CDS	3141	ttgB		COG0841	putative efflux pump membrane transporter TtgB
NBGAHJKG_00119	CDS	552				hypothetical protein
NBGAHJKG_00120	CDS	303				hypothetical protein
NBGAHJKG_00121	CDS	171				hypothetical protein
NBGAHJKG_00122	CDS	378	hinT	3.9.1.-	COG0537	Purine nucleoside phosphoramidase
NBGAHJKG_00123	CDS	327	hisE	3.6.1.31	COG0140	Phosphoribosyl-ATP pyrophosphatase
NBGAHJKG_00124	CDS	186				hypothetical protein
NBGAHJKG_00125	tRNA	87				tRNA-Leu(gag)
NBGAHJKG_00126	CDS	654	lolA			Outer-membrane lipoprotein carrier protein
NBGAHJKG_00127	CDS	333				hypothetical protein
NBGAHJKG_00128	CDS	693	dapA	4.3.3.7		4-hydroxy-tetrahydrodipicolinate synthase
NBGAHJKG_00129	CDS	297				hypothetical protein
NBGAHJKG_00130	CDS	483	smpB			SsrA-binding protein
NBGAHJKG_00131	CDS	546				hypothetical protein
NBGAHJKG_00132	CDS	372				hypothetical protein
NBGAHJKG_00133	CDS	966				hypothetical protein
NBGAHJKG_00134	CDS	933	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
NBGAHJKG_00135	CDS	1512				hypothetical protein
NBGAHJKG_00136	CDS	918	pcnB	2.7.7.19		Poly(A) polymerase I
NBGAHJKG_00137	CDS	1062			COG2200	putative signaling protein
NBGAHJKG_00138	CDS	1038				hypothetical protein
NBGAHJKG_00139	CDS	1593	dan	3.5.1.81		D-aminoacylase
NBGAHJKG_00140	CDS	411	ribA	3.5.4.25	COG0807	GTP cyclohydrolase-2
NBGAHJKG_00141	CDS	1290	dnaK_1		COG0443	Chaperone protein DnaK
NBGAHJKG_00142	CDS	297				hypothetical protein
NBGAHJKG_00143	CDS	219				hypothetical protein
NBGAHJKG_00144	CDS	1002				hypothetical protein
NBGAHJKG_00145	CDS	231				hypothetical protein
NBGAHJKG_00146	CDS	213	cspA		COG1278	Cold shock protein CspA
NBGAHJKG_00147	CDS	414				hypothetical protein
NBGAHJKG_00148	CDS	1194	tufA		COG0050	Elongation factor Tu
NBGAHJKG_00149	CDS	2094	fusA		COG0480	Elongation factor G
NBGAHJKG_00150	CDS	471	rpsG		COG0049	30S ribosomal protein S7
NBGAHJKG_00151	CDS	372	rpsL		COG0048	30S ribosomal protein S12
NBGAHJKG_00152	CDS	408				hypothetical protein
NBGAHJKG_00153	CDS	345				hypothetical protein
NBGAHJKG_00154	CDS	1419	lpd	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
NBGAHJKG_00155	CDS	666				hypothetical protein
NBGAHJKG_00156	CDS	966				hypothetical protein
NBGAHJKG_00157	tRNA	86				tRNA-Tyr(gta)
NBGAHJKG_00158	CDS	747	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
NBGAHJKG_00159	CDS	705				hypothetical protein
NBGAHJKG_00160	CDS	927				hypothetical protein
NBGAHJKG_00161	CDS	2793				hypothetical protein
NBGAHJKG_00162	CDS	2022				hypothetical protein
NBGAHJKG_00163	CDS	672				hypothetical protein
NBGAHJKG_00164	CDS	1509	prnA	1.14.19.9		Flavin-dependent tryptophan halogenase PrnA
NBGAHJKG_00165	CDS	420				hypothetical protein
NBGAHJKG_00166	CDS	2406				hypothetical protein
NBGAHJKG_00167	CDS	357	lexA_1	3.4.21.88		LexA repressor
NBGAHJKG_00168	CDS	246				hypothetical protein
NBGAHJKG_00169	CDS	213				hypothetical protein
NBGAHJKG_00170	CDS	2025	tamA		COG0729	Translocation and assembly module subunit TamA
NBGAHJKG_00171	CDS	411	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
NBGAHJKG_00172	CDS	729	pdxJ	2.6.99.2	COG0854	Pyridoxine 5'-phosphate synthase
NBGAHJKG_00173	CDS	582	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
NBGAHJKG_00174	CDS	1143				hypothetical protein
NBGAHJKG_00175	CDS	147				hypothetical protein
NBGAHJKG_00176	CDS	249				hypothetical protein
NBGAHJKG_00177	CDS	153				hypothetical protein
NBGAHJKG_00178	CDS	384	yfcG	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
NBGAHJKG_00179	CDS	795	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase
NBGAHJKG_00180	CDS	1536		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
NBGAHJKG_00181	CDS	198				hypothetical protein
