locus_tag	ftype	length_bp	gene	EC_number	COG	product
CLNDEMAH_00001	CDS	1230				hypothetical protein
CLNDEMAH_00002	CDS	1053				hypothetical protein
CLNDEMAH_00003	CDS	1425				hypothetical protein
CLNDEMAH_00004	CDS	1161	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
CLNDEMAH_00005	CDS	2334				hypothetical protein
CLNDEMAH_00006	CDS	1170	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
CLNDEMAH_00007	CDS	1164	mshA_3	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
CLNDEMAH_00008	CDS	1068	mshA_4	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
CLNDEMAH_00009	CDS	135				hypothetical protein
CLNDEMAH_00010	CDS	192	porD_1		COG1144	Pyruvate synthase subunit PorD
CLNDEMAH_00011	CDS	678				hypothetical protein
CLNDEMAH_00012	CDS	1191				hypothetical protein
CLNDEMAH_00013	CDS	327				hypothetical protein
CLNDEMAH_00014	CDS	654	rpl1		COG0081	50S ribosomal protein L1
CLNDEMAH_00015	CDS	900			COG0244	50S ribosomal protein L10
CLNDEMAH_00016	CDS	303				hypothetical protein
CLNDEMAH_00017	CDS	1227				hypothetical protein
CLNDEMAH_00018	CDS	261				hypothetical protein
CLNDEMAH_00019	CDS	1356				hypothetical protein
CLNDEMAH_00020	CDS	540				hypothetical protein
CLNDEMAH_00021	CDS	1173	apgM1	5.4.2.12	COG3635	2,3-bisphosphoglycerate-independent phosphoglycerate mutase 1
CLNDEMAH_00022	CDS	132				hypothetical protein
CLNDEMAH_00023	CDS	450				hypothetical protein
CLNDEMAH_00024	CDS	315				hypothetical protein
CLNDEMAH_00025	CDS	366				hypothetical protein
CLNDEMAH_00026	CDS	402				hypothetical protein
CLNDEMAH_00027	CDS	171				hypothetical protein
CLNDEMAH_00028	CDS	1794				hypothetical protein
CLNDEMAH_00029	CDS	636				hypothetical protein
CLNDEMAH_00030	CDS	1128	IMPDH_1	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
CLNDEMAH_00031	CDS	318	porD_2		COG1144	Pyruvate synthase subunit PorD
CLNDEMAH_00032	CDS	567	porG		COG1014	Pyruvate/ketoisovalerate oxidoreductases common subunit gamma
CLNDEMAH_00033	CDS	615				hypothetical protein
CLNDEMAH_00034	CDS	630	thiI_1	2.8.1.4		tRNA sulfurtransferase
