locus_tag	ftype	length_bp	gene	EC_number	COG	product
JGDEDABI_00001	CDS	426				hypothetical protein
JGDEDABI_00002	CDS	942		3.4.19.5	COG1446	Isoaspartyl peptidase/L-asparaginase
JGDEDABI_00003	CDS	753	trmJ	2.1.1.-		tRNA (cytidine/uridine/adenosine-2'-O-)-methyltransferase TrmJ
JGDEDABI_00004	CDS	1656				hypothetical protein
JGDEDABI_00005	CDS	411	msrB	1.8.4.12	COG0229	Peptide methionine sulfoxide reductase MsrB
JGDEDABI_00006	CDS	351				hypothetical protein
JGDEDABI_00007	CDS	2031				hypothetical protein
JGDEDABI_00008	CDS	1005	htpX_1	3.4.24.-		Protease HtpX
JGDEDABI_00009	CDS	654	mprA_1			Response regulator MprA
JGDEDABI_00010	CDS	417		3.1.3.48		Putative low molecular weight protein-tyrosine-phosphatase
JGDEDABI_00011	CDS	348	ybaB			Nucleoid-associated protein YbaB
JGDEDABI_00012	CDS	987	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
JGDEDABI_00013	CDS	1458	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
JGDEDABI_00014	CDS	969	gap2	1.2.1.59		Glyceraldehyde-3-phosphate dehydrogenase 2
JGDEDABI_00015	CDS	246				hypothetical protein
JGDEDABI_00016	CDS	1473	cobQ			Cobyric acid synthase
JGDEDABI_00017	CDS	414				hypothetical protein
JGDEDABI_00018	CDS	444	bcp	1.11.1.15	COG1225	Putative peroxiredoxin bcp
JGDEDABI_00019	CDS	1011	obg	3.6.5.-		GTPase Obg
JGDEDABI_00020	CDS	1743				hypothetical protein
JGDEDABI_00021	CDS	1974				hypothetical protein
JGDEDABI_00022	CDS	924	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
JGDEDABI_00023	CDS	285				hypothetical protein
JGDEDABI_00024	CDS	102				hypothetical protein
JGDEDABI_00025	CDS	213				hypothetical protein
JGDEDABI_00026	CDS	426				hypothetical protein
JGDEDABI_00027	CDS	1746	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
JGDEDABI_00028	CDS	363	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3
JGDEDABI_00029	CDS	729	ndhK1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit K 1
JGDEDABI_00030	CDS	510	ndhJ	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit J
JGDEDABI_00031	CDS	6138				hypothetical protein
JGDEDABI_00032	CDS	1314				hypothetical protein
JGDEDABI_00033	CDS	582				hypothetical protein
JGDEDABI_00034	CDS	558				hypothetical protein
JGDEDABI_00035	CDS	618				hypothetical protein
JGDEDABI_00036	CDS	201				IS701 family transposase ISNpu7
JGDEDABI_00037	CDS	939	yeaD	5.1.3.15	COG0676	Putative glucose-6-phosphate 1-epimerase
JGDEDABI_00038	CDS	2481	ctpE	7.2.2.10	COG0474	Calcium-transporting ATPase CtpE
JGDEDABI_00039	CDS	729				hypothetical protein
JGDEDABI_00040	CDS	429				hypothetical protein
JGDEDABI_00041	CDS	204				hypothetical protein
JGDEDABI_00042	CDS	579				hypothetical protein
JGDEDABI_00043	CDS	1221				hypothetical protein
JGDEDABI_00044	CDS	369				hypothetical protein
JGDEDABI_00045	CDS	1452	tagU_1	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
JGDEDABI_00046	CDS	1590		2.4.1.18	COG1543	1,4-alpha-glucan branching enzyme
JGDEDABI_00047	CDS	375				hypothetical protein
JGDEDABI_00048	CDS	348				hypothetical protein
JGDEDABI_00049	CDS	291				hypothetical protein
JGDEDABI_00050	CDS	294				hypothetical protein
JGDEDABI_00051	CDS	369				hypothetical protein
JGDEDABI_00052	CDS	300				hypothetical protein
JGDEDABI_00053	CDS	414				hypothetical protein
JGDEDABI_00054	CDS	759	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
JGDEDABI_00055	CDS	720				hypothetical protein
JGDEDABI_00056	CDS	135				hypothetical protein
JGDEDABI_00057	CDS	1605				hypothetical protein
JGDEDABI_00058	CDS	1611	nadB	1.4.3.16	COG0029	L-aspartate oxidase
JGDEDABI_00059	CDS	195				hypothetical protein
JGDEDABI_00060	CDS	369				hypothetical protein
JGDEDABI_00061	CDS	273				hypothetical protein
JGDEDABI_00062	CDS	213				hypothetical protein
JGDEDABI_00063	CDS	366				hypothetical protein
JGDEDABI_00064	CDS	276				hypothetical protein
JGDEDABI_00065	CDS	195				hypothetical protein
JGDEDABI_00066	CDS	159				hypothetical protein
JGDEDABI_00067	CDS	231				hypothetical protein
JGDEDABI_00068	CDS	450				hypothetical protein
JGDEDABI_00069	CDS	1323				hypothetical protein
JGDEDABI_00070	CDS	528				hypothetical protein
JGDEDABI_00071	CDS	837				hypothetical protein
JGDEDABI_00072	CDS	612				hypothetical protein
JGDEDABI_00073	CDS	1638				hypothetical protein
JGDEDABI_00074	CDS	1041				hypothetical protein
JGDEDABI_00075	CDS	129				hypothetical protein
JGDEDABI_00076	CDS	1098				hypothetical protein
JGDEDABI_00077	CDS	336				hypothetical protein
JGDEDABI_00078	CDS	417				hypothetical protein
JGDEDABI_00079	CDS	153				hypothetical protein
JGDEDABI_00080	CDS	1368	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
JGDEDABI_00081	CDS	1101	des	1.14.19.-	COG3239	Fatty acid desaturase
JGDEDABI_00082	CDS	465				hypothetical protein
JGDEDABI_00083	CDS	171				hypothetical protein
JGDEDABI_00084	CDS	1272				hypothetical protein
JGDEDABI_00085	CDS	270				hypothetical protein
JGDEDABI_00086	CDS	1206	dap	3.4.11.19		D-aminopeptidase
JGDEDABI_00087	CDS	372				hypothetical protein
JGDEDABI_00088	CDS	276				hypothetical protein
JGDEDABI_00089	CDS	612				hypothetical protein
JGDEDABI_00090	CDS	633				hypothetical protein
JGDEDABI_00091	CDS	462	lrpC		COG1522	HTH-type transcriptional regulator LrpC
JGDEDABI_00092	CDS	1899	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
JGDEDABI_00093	CDS	1974	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
JGDEDABI_00094	CDS	5214	rcsC_4	2.7.13.3		Sensor histidine kinase RcsC
JGDEDABI_00095	CDS	1071	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
JGDEDABI_00096	CDS	204	apcC			Phycobilisome 7.8 kDa linker polypeptide, allophycocyanin-associated, core
JGDEDABI_00097	CDS	486	apcB			Allophycocyanin beta chain
