locus_tag	ftype	length_bp	gene	EC_number	COG	product
MOLHFHKH_00001	CDS	1269	gatY	4.1.2.40		D-tagatose-1,6-bisphosphate aldolase subunit GatY
MOLHFHKH_00002	CDS	450	tatC_1		COG0805	Sec-independent protein translocase protein TatC
MOLHFHKH_00003	CDS	234	tatC_2			Sec-independent protein translocase protein TatC
MOLHFHKH_00004	CDS	1377	zraR_1		COG2204	Transcriptional regulatory protein ZraR
MOLHFHKH_00005	CDS	1722	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
MOLHFHKH_00006	CDS	753				hypothetical protein
MOLHFHKH_00007	CDS	2961	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
MOLHFHKH_00008	CDS	2007	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
MOLHFHKH_00009	CDS	792	folP	2.5.1.15	COG0294	Dihydropteroate synthase
MOLHFHKH_00010	CDS	498				hypothetical protein
MOLHFHKH_00011	CDS	387	afsQ1			Transcriptional regulatory protein AfsQ1
MOLHFHKH_00012	CDS	2652	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
MOLHFHKH_00013	CDS	927	rarD		COG2962	Protein RarD
MOLHFHKH_00014	CDS	369				hypothetical protein
MOLHFHKH_00015	CDS	753				hypothetical protein
MOLHFHKH_00016	CDS	618	arpA			A-factor receptor protein
MOLHFHKH_00017	CDS	189				hypothetical protein
MOLHFHKH_00018	CDS	1377	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
MOLHFHKH_00019	CDS	675	copR			Transcriptional activator protein CopR
MOLHFHKH_00020	CDS	348				hypothetical protein
MOLHFHKH_00021	CDS	1200	ftsZ		COG0206	Cell division protein FtsZ
MOLHFHKH_00022	CDS	615				hypothetical protein
MOLHFHKH_00023	CDS	537				hypothetical protein
MOLHFHKH_00024	CDS	1050		2.3.1.-	COG3424	Alpha-pyrone synthesis polyketide synthase-like Pks11
MOLHFHKH_00025	CDS	1062				hypothetical protein
MOLHFHKH_00026	CDS	906	fabG3	1.1.1.53		3-alpha-(or 20-beta)-hydroxysteroid dehydrogenase
MOLHFHKH_00027	CDS	330				hypothetical protein
MOLHFHKH_00028	CDS	876	rhaS_1			HTH-type transcriptional activator RhaS
MOLHFHKH_00029	CDS	2268	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
MOLHFHKH_00030	CDS	729				hypothetical protein
MOLHFHKH_00031	CDS	1230				hypothetical protein
MOLHFHKH_00032	CDS	627				hypothetical protein
MOLHFHKH_00033	CDS	1065				hypothetical protein
MOLHFHKH_00034	CDS	369				hypothetical protein
MOLHFHKH_00035	CDS	1767				hypothetical protein
MOLHFHKH_00036	CDS	540	ydaF	2.3.1.-	COG1670	Putative ribosomal N-acetyltransferase YdaF
MOLHFHKH_00037	CDS	315				hypothetical protein
MOLHFHKH_00038	CDS	147				hypothetical protein
MOLHFHKH_00039	CDS	618				hypothetical protein
MOLHFHKH_00040	CDS	984				hypothetical protein
MOLHFHKH_00041	CDS	342	mkl_1		COG1127	putative ribonucleotide transport ATP-binding protein mkl
MOLHFHKH_00042	CDS	279				hypothetical protein
MOLHFHKH_00043	CDS	393				hypothetical protein
MOLHFHKH_00044	CDS	1497	recD2_1	3.6.4.12		ATP-dependent RecD-like DNA helicase
MOLHFHKH_00045	CDS	1491				hypothetical protein
MOLHFHKH_00046	CDS	399	comR_1			HTH-type transcriptional repressor ComR
MOLHFHKH_00047	CDS	300			COG3177	putative protein
MOLHFHKH_00048	CDS	1062				hypothetical protein
MOLHFHKH_00049	CDS	576	xerD_1		COG4974	Tyrosine recombinase XerD
MOLHFHKH_00050	CDS	933	nqrB	7.2.1.1	COG1805	Na(+)-translocating NADH-quinone reductase subunit B
MOLHFHKH_00051	CDS	573	rsxG_1	7.-.-.-		Ion-translocating oxidoreductase complex subunit G
MOLHFHKH_00052	CDS	633	nqrD	7.2.1.1	COG1347	Na(+)-translocating NADH-quinone reductase subunit D
MOLHFHKH_00053	CDS	348				hypothetical protein
MOLHFHKH_00054	CDS	165				hypothetical protein
MOLHFHKH_00055	CDS	2172	lutB			Lactate utilization protein B
MOLHFHKH_00056	CDS	201				hypothetical protein
MOLHFHKH_00057	CDS	483				hypothetical protein
MOLHFHKH_00058	CDS	192				hypothetical protein
MOLHFHKH_00059	CDS	480				hypothetical protein
MOLHFHKH_00060	CDS	876				hypothetical protein
MOLHFHKH_00061	CDS	1107				hypothetical protein
MOLHFHKH_00062	CDS	756				Bacteriohemerythrin
MOLHFHKH_00063	CDS	297				hypothetical protein
MOLHFHKH_00064	CDS	1761				hypothetical protein
