locus_tag	ftype	length_bp	gene	EC_number	COG	product
KMFIEFIP_00001	CDS	573				hypothetical protein
KMFIEFIP_00002	CDS	960				hypothetical protein
KMFIEFIP_00003	CDS	489				hypothetical protein
KMFIEFIP_00004	CDS	2877	gcvP	1.4.4.2		Glycine dehydrogenase (decarboxylating)
KMFIEFIP_00005	CDS	762	lpxH	3.6.1.54	COG2908	UDP-2,3-diacylglucosamine hydrolase
KMFIEFIP_00006	CDS	690	ygeA	5.1.1.13		L-aspartate/glutamate-specific racemase
KMFIEFIP_00007	CDS	2235				hypothetical protein
KMFIEFIP_00008	CDS	801	moaA1	4.1.99.22	COG2896	GTP 3',8-cyclase 1
KMFIEFIP_00009	CDS	1173	moeA	2.10.1.1		Molybdopterin molybdenumtransferase
KMFIEFIP_00010	CDS	3435				hypothetical protein
KMFIEFIP_00011	CDS	1062				hypothetical protein
KMFIEFIP_00012	CDS	696				hypothetical protein
KMFIEFIP_00013	CDS	624	mshA_1	2.4.1.250	COG0438	D-inositol 3-phosphate glycosyltransferase
KMFIEFIP_00014	CDS	1113	oatA	2.3.1.-		O-acetyltransferase OatA
KMFIEFIP_00015	CDS	1206				hypothetical protein
KMFIEFIP_00016	CDS	636				hypothetical protein
KMFIEFIP_00017	CDS	2253				hypothetical protein
KMFIEFIP_00018	CDS	459				hypothetical protein
KMFIEFIP_00019	CDS	3120				hypothetical protein
KMFIEFIP_00020	CDS	4596				hypothetical protein
KMFIEFIP_00021	CDS	621				hypothetical protein
KMFIEFIP_00022	CDS	1392		3.2.1.-		Glycosyl hydrolase family 109 protein 1
KMFIEFIP_00023	CDS	1029	hemE_1	4.1.1.37		Uroporphyrinogen decarboxylase
KMFIEFIP_00024	CDS	1242				hypothetical protein
KMFIEFIP_00025	CDS	1209		2.4.1.281	COG2152	4-O-beta-D-mannosyl-D-glucose phosphorylase
KMFIEFIP_00026	CDS	1821				hypothetical protein
KMFIEFIP_00027	CDS	1209	chiA1	3.2.1.14		Chitinase A1
KMFIEFIP_00028	CDS	2781				hypothetical protein
KMFIEFIP_00029	CDS	1020	hemE_2	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
KMFIEFIP_00030	CDS	1332	xylE_1			D-xylose-proton symporter
KMFIEFIP_00031	CDS	1338				hypothetical protein
KMFIEFIP_00032	CDS	1383	iolG_1	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
KMFIEFIP_00033	CDS	3552				hypothetical protein
KMFIEFIP_00034	CDS	405				hypothetical protein
KMFIEFIP_00035	CDS	1254	ce	5.1.3.11		Cellobiose 2-epimerase
KMFIEFIP_00036	CDS	708				hypothetical protein
KMFIEFIP_00037	CDS	891	yitJ_1		COG0646	Bifunctional homocysteine S-methyltransferase/5,10-methylenetetrahydrofolate reductase
KMFIEFIP_00038	CDS	837	acsE	2.1.1.258	COG1410	5-methyltetrahydrofolate:corrinoid/iron-sulfur protein co-methyltransferase
KMFIEFIP_00039	CDS	654	glmS_1	5.4.99.1		Glutamate mutase sigma subunit
KMFIEFIP_00040	CDS	1680				hypothetical protein
KMFIEFIP_00041	CDS	2373				hypothetical protein
KMFIEFIP_00042	CDS	2103				hypothetical protein
KMFIEFIP_00043	CDS	3357				hypothetical protein
KMFIEFIP_00044	CDS	1887				hypothetical protein
KMFIEFIP_00045	CDS	1974				hypothetical protein
KMFIEFIP_00046	CDS	1143				hypothetical protein
KMFIEFIP_00047	CDS	1284	bga	3.2.1.23		Beta-galactosidase
KMFIEFIP_00048	CDS	1080	ribD		COG0117	Riboflavin biosynthesis protein RibD
KMFIEFIP_00049	CDS	648	ribE	2.5.1.9	COG0307	Riboflavin synthase
KMFIEFIP_00050	CDS	1197	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
KMFIEFIP_00051	CDS	462	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
KMFIEFIP_00052	CDS	2652	btuB_1			Vitamin B12 transporter BtuB
KMFIEFIP_00053	CDS	1230				hypothetical protein
KMFIEFIP_00054	CDS	687	ftsE		COG2884	Cell division ATP-binding protein FtsE
KMFIEFIP_00055	CDS	1128				hypothetical protein
KMFIEFIP_00056	CDS	204				hypothetical protein
KMFIEFIP_00057	CDS	1152	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
KMFIEFIP_00058	CDS	1017	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
KMFIEFIP_00059	CDS	1338	gdhB	1.4.1.2		NAD-specific glutamate dehydrogenase
KMFIEFIP_00060	CDS	2637	valS	6.1.1.9	COG0525	Valine--tRNA ligase
KMFIEFIP_00061	CDS	960	nusB			Transcription antitermination protein NusB
KMFIEFIP_00062	CDS	993		1.-.-.-		Oxidoreductase P35
KMFIEFIP_00063	CDS	750	ypdB_1		COG3279	Transcriptional regulatory protein YpdB
KMFIEFIP_00064	CDS	1038				hypothetical protein
KMFIEFIP_00065	CDS	591				hypothetical protein
KMFIEFIP_00066	CDS	474				hypothetical protein
KMFIEFIP_00067	CDS	885	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
KMFIEFIP_00068	CDS	915	thrB_1	2.7.1.39	COG0083	Homoserine kinase
KMFIEFIP_00069	CDS	1242	preA_1	1.3.1.1	COG0167	NAD-dependent dihydropyrimidine dehydrogenase subunit PreA
KMFIEFIP_00070	CDS	1338	preT	1.3.1.1	COG0493	NAD-dependent dihydropyrimidine dehydrogenase subunit PreT
KMFIEFIP_00071	CDS	387				hypothetical protein
KMFIEFIP_00072	CDS	1203				hypothetical protein
