locus_tag	ftype	length_bp	gene	EC_number	COG	product
HMDNJGBB_00001	CDS	177				hypothetical protein
HMDNJGBB_00002	CDS	600	msrB	1.8.4.12		Peptide methionine sulfoxide reductase MsrB
HMDNJGBB_00003	CDS	705				hypothetical protein
HMDNJGBB_00004	CDS	714				hypothetical protein
HMDNJGBB_00005	CDS	717	phoP_1		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
HMDNJGBB_00006	CDS	1506	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
HMDNJGBB_00007	CDS	726				hypothetical protein
HMDNJGBB_00008	CDS	717	rsuA_1	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
HMDNJGBB_00009	CDS	414	arfB	3.1.1.29	COG1186	Peptidyl-tRNA hydrolase ArfB
HMDNJGBB_00010	CDS	246				hypothetical protein
HMDNJGBB_00011	CDS	2157	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
HMDNJGBB_00012	CDS	1188	tdcD	2.7.2.15	COG0282	Propionate kinase
HMDNJGBB_00013	CDS	1212	cdgJ_1	3.1.4.52	COG3434	Cyclic di-GMP phosphodiesterase CdgJ
HMDNJGBB_00014	CDS	774	yaaA		COG3022	Peroxide stress resistance protein YaaA
HMDNJGBB_00015	CDS	804				hypothetical protein
HMDNJGBB_00016	CDS	1410	gltA	2.3.3.16	COG0372	Citrate synthase
HMDNJGBB_00017	CDS	1437				hypothetical protein
HMDNJGBB_00018	CDS	1980				hypothetical protein
HMDNJGBB_00019	CDS	885	gloB	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloB
HMDNJGBB_00020	CDS	774				hypothetical protein
HMDNJGBB_00021	CDS	693	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
HMDNJGBB_00022	CDS	1698				hypothetical protein
HMDNJGBB_00023	CDS	315				hypothetical protein
HMDNJGBB_00024	CDS	1035	sohB_1	3.4.21.-	COG0616	putative protease SohB
HMDNJGBB_00025	CDS	438				hypothetical protein
HMDNJGBB_00026	CDS	1176	magA		COG0475	Iron transporter MagA
HMDNJGBB_00027	CDS	1989	ubiB_1	2.7.-.-		protein kinase UbiB
HMDNJGBB_00028	CDS	771				hypothetical protein
HMDNJGBB_00029	CDS	375				hypothetical protein
HMDNJGBB_00030	CDS	1743	ggt	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
HMDNJGBB_00031	CDS	909	acsA	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
HMDNJGBB_00032	CDS	957	tal	2.2.1.2		Transaldolase
HMDNJGBB_00033	CDS	456				hypothetical protein
HMDNJGBB_00034	CDS	717	glpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
HMDNJGBB_00035	CDS	195				hypothetical protein
HMDNJGBB_00036	CDS	417				hypothetical protein
HMDNJGBB_00037	CDS	405	fadM	3.1.2.-	COG0824	Long-chain acyl-CoA thioesterase FadM
HMDNJGBB_00038	CDS	426	recX		COG2137	Regulatory protein RecX
HMDNJGBB_00039	CDS	2841				hypothetical protein
HMDNJGBB_00040	CDS	576	yceI		COG2353	Protein YceI
HMDNJGBB_00041	CDS	501	yceJ		COG3038	Cytochrome b561 
HMDNJGBB_00042	CDS	318				hypothetical protein
HMDNJGBB_00043	CDS	2130	prc	3.4.21.102	COG0793	Tail-specific protease
HMDNJGBB_00044	CDS	753				hypothetical protein
HMDNJGBB_00045	CDS	1338	mepA			Multidrug export protein MepA
HMDNJGBB_00046	CDS	354	yciH		COG0023	putative protein YciH
HMDNJGBB_00047	CDS	651				hypothetical protein
HMDNJGBB_00048	CDS	1392	sdaA	4.3.1.17	COG1760	L-serine dehydratase 1
HMDNJGBB_00049	CDS	849	cvfB			Conserved virulence factor B
HMDNJGBB_00050	CDS	261				hypothetical protein
HMDNJGBB_00051	CDS	2094	fusA_1			Elongation factor G 1
HMDNJGBB_00052	CDS	966				hypothetical protein
HMDNJGBB_00053	CDS	1347				hypothetical protein
HMDNJGBB_00054	CDS	960	pip	3.4.11.5		Proline iminopeptidase
HMDNJGBB_00055	CDS	1011				hypothetical protein
HMDNJGBB_00056	CDS	696				hypothetical protein
HMDNJGBB_00057	CDS	993	rlmF	2.1.1.181	COG3129	Ribosomal RNA large subunit methyltransferase F
HMDNJGBB_00058	CDS	249				hypothetical protein
HMDNJGBB_00059	CDS	1800				hypothetical protein
HMDNJGBB_00060	CDS	777				hypothetical protein
HMDNJGBB_00061	CDS	648	pal_1			Peptidoglycan-associated lipoprotein
HMDNJGBB_00062	CDS	2319				hypothetical protein
HMDNJGBB_00063	CDS	774				hypothetical protein
HMDNJGBB_00064	CDS	393				hypothetical protein
HMDNJGBB_00065	CDS	1383	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
HMDNJGBB_00066	CDS	957	cbpA		COG2214	Curved DNA-binding protein
HMDNJGBB_00067	CDS	306	cbpM			Chaperone modulatory protein CbpM
HMDNJGBB_00068	CDS	198				hypothetical protein
HMDNJGBB_00069	CDS	774				hypothetical protein
HMDNJGBB_00070	CDS	741				hypothetical protein
HMDNJGBB_00071	CDS	708				hypothetical protein
HMDNJGBB_00072	CDS	318	hspQ			Heat shock protein HspQ
HMDNJGBB_00073	CDS	903	pcpR_1			PCP degradation transcriptional activation protein
HMDNJGBB_00074	CDS	1236	acrC_1	1.3.1.95		Acryloyl-CoA reductase (NADH)
HMDNJGBB_00075	CDS	1041				hypothetical protein
HMDNJGBB_00076	CDS	993	adhT	1.1.1.1		Alcohol dehydrogenase
HMDNJGBB_00077	CDS	765	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
HMDNJGBB_00078	CDS	780	lvr	1.1.1.-		Levodione reductase
HMDNJGBB_00079	CDS	1224		1.3.1.-	COG3268	Putative trans-acting enoyl reductase
HMDNJGBB_00080	CDS	351	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
HMDNJGBB_00081	CDS	1146	dapE	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
HMDNJGBB_00082	CDS	843	rlmA	2.1.1.187	COG0500	23S rRNA (guanine(745)-N(1))-methyltransferase
HMDNJGBB_00083	CDS	243				hypothetical protein
HMDNJGBB_00084	CDS	387				hypothetical protein
HMDNJGBB_00085	CDS	486				hypothetical protein
HMDNJGBB_00086	CDS	1434	algA		COG0662	Alginate biosynthesis protein AlgA
HMDNJGBB_00087	CDS	987	fcl_1	1.1.1.271	COG0451	GDP-L-fucose synthase
HMDNJGBB_00088	CDS	1128	gmd	4.2.1.47	COG1089	GDP-mannose 4,6-dehydratase
HMDNJGBB_00089	CDS	222	slyX			Protein SlyX
HMDNJGBB_00090	CDS	1986	pglF	4.2.1.135	COG1086	UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase
HMDNJGBB_00091	CDS	360				hypothetical protein
HMDNJGBB_00092	tRNA	76				tRNA-Lys(ttt)
HMDNJGBB_00093	CDS	900	cpoB_1			Cell division coordinator CpoB
HMDNJGBB_00094	CDS	585	pal_2			Peptidoglycan-associated lipoprotein
